League,N1,N2,N3
ARMENIA - PREMIER LEAGUE,D,A,A
BELARUS - VYSSHAYA LIGA,D,H,D
BULGARIA - PARVA LIGA,H,H,D
COLOMBIA - PRIMERA A,A,D,D
EGYPT - PREMIER LEAGUE,D,A,D
ESTONIA - MEISTRILIIGA,A,D,H
MALTA - PREMIER LEAGUE,A,D,H
MEXICO - LIGA DE EXPANSION MX,D,A,H
MEXICO - LIGA MX,A,A,A
NICARAGUA - LIGA PRIMERA,A,A,A
NORTHERN IRELAND - NIFL PREMIERSHIP,A,A,H
SERBIA - PRVA LIGA,H,D,D
SERBIA - SUPER LIGA,H,A,D
SOUTH AMERICA - COPA SUDAMERICANA,D,H,D
SWITZERLAND - CHALLENGE LEAGUE,H,A,A
SWITZERLAND - SUPER LEAGUE,A,H,A
