League,N1,N2,N3
AUSTRALIA - A-LEAGUE,D,D,H
CAMEROON - ELITE ONE,H,A,H
ENGLAND - FA CUP,D,A,H
ENGLAND - LEAGUE ONE,H,D,D
ENGLAND - LEAGUE TWO,H,H,D
ITALY - SERIE C,H,D,A
MALTA - PREMIER LEAGUE,A,D,D
MOROCCO - BOTOLA PRO,H,H,H
NIGERIA - NPFL,D,D,H
PORTUGAL - LIGA PORTUGAL,H,H,H
PORTUGAL - LIGA PORTUGAL 2,A,H,A
REPUBLIC OF THE CONGO - LIGUE 1,A,H,A
SAN MARINO - CAMPIONATO SAMMARINESE,A,A,H
SCOTLAND - CHAMPIONSHIP,H,A,A
SCOTLAND - LEAGUE ONE,D,A,D
SCOTLAND - LEAGUE TWO,H,H,D
SPAIN - COPA DEL REY,H,A,H
THAILAND - THAI LEAGUE 1,A,A,A
