League,N1,N2,N3
ALBANIA - SUPERLIGA,D,A,H
ARGENTINA - COPA DE LA LIGA PROFESIONAL,D,D,H
ARGENTINA - PRIMERA NACIONAL,H,H,H
ARMENIA - PREMIER LEAGUE,H,D,H
AUSTRIA - 2. LIGA,H,A,D
AUSTRIA - BUNDESLIGA,D,A,D
AZERBAIJAN - PREMIER LEAGUE,A,D,A
BELARUS - VYSSHAYA LIGA,H,H,H
BELGIUM - CHALLENGER PRO LEAGUE,H,H,H
BELGIUM - JUPILER PRO LEAGUE,D,A,A
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,H,D,H
BRAZIL - BRASILEIRO WOMEN,D,A,A
BRAZIL - SERIE A,A,D,D
BRAZIL - SERIE B,D,D,H
BULGARIA - PARVA LIGA,A,A,H
CANADA - CANADIAN PREMIER LEAGUE,H,D,H
CHILE - PRIMERA DIVISION,D,D,A
COLOMBIA - PRIMERA A,H,D,A
COSTA RICA - PRIMERA DIVISION,A,D,A
CROATIA - HNL,D,D,D
DOMINICAN REPUBLIC - LDF,A,H,H
ECUADOR - LIGA PRO,D,A,A
ENGLAND - FA CUP,H,A,H
ENGLAND - PREMIER LEAGUE,A,D,A
ESTONIA - MEISTRILIIGA,H,A,D
FIJI - PREMIER LEAGUE,A,A,A
FINLAND - YKKONEN,D,A,A
GEORGIA - CRYSTALBET EROVNULI LIGA,A,D,A
HONG KONG - PREMIER LEAGUE,H,H,D
INDONESIA - LIGA 1,H,H,D
ITALY - SERIE C,H,A,D
MEXICO - LIGA DE EXPANSION MX,H,H,D
MEXICO - LIGA MX,H,D,H
MOROCCO - BOTOLA PRO,H,A,H
NETHERLANDS - EREDIVISIE,H,H,A
NETHERLANDS - TWEEDE DIVISIE,D,A,A
NICARAGUA - LIGA PRIMERA,A,A,H
NORTH MACEDONIA - 1. MFL,D,H,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,H,H,D
NORTHERN IRELAND - NIFL PREMIERSHIP,D,A,A
NORWAY - OBOS-LIGAEN,A,A,D
PANAMA - LPF,D,D,H
PARAGUAY - PRIMERA DIVISION,A,H,A
PERU - LIGA 1,D,H,A
POLAND - DIVISION 1,D,H,D
POLAND - EKSTRAKLASA,A,D,H
PORTUGAL - LIGA PORTUGAL,A,H,D
PORTUGAL - LIGA PORTUGAL 2,H,A,D
QATAR - QSL,D,D,H
ROMANIA - LIGA 1,H,D,D
ROMANIA - LIGA 2,D,A,D
RUSSIA - PREMIER LEAGUE,A,H,A
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,H,A,D
SCOTLAND - CHAMPIONSHIP,H,H,H
SCOTLAND - LEAGUE ONE,H,H,A
SCOTLAND - LEAGUE TWO,H,A,H
SCOTLAND - PREMIERSHIP,D,A,D
SERBIA - PRVA LIGA,D,D,H
SERBIA - SUPER LIGA,A,H,D
SLOVAKIA - NIKE LIGA,H,H,D
SLOVENIA - PRVA LIGA,A,H,D
SOUTH KOREA - K LEAGUE 1,D,D,D
SOUTH KOREA - K LEAGUE 2,D,A,D
SPAIN - LALIGA2,D,A,A
SPAIN - PRIMERA RFEF,A,H,H
SWEDEN - ALLSVENSKAN,A,H,A
SWEDEN - SUPERETTAN,A,A,H
SWITZERLAND - CHALLENGE LEAGUE,D,H,H
SWITZERLAND - SUPER LEAGUE,A,H,H
URUGUAY - PRIMERA DIVISION,D,D,H
USA - MLS,H,D,D
USA - USL CHAMPIONSHIP,D,A,D
VENEZUELA - LIGA FUTVE,H,D,D
