League,N1,N2,N3
ALBANIA - SUPERLIGA,H,D,H
ARGENTINA - LIGA PROFESIONAL,H,D,D
ARGENTINA - PRIMERA NACIONAL,H,A,D
AUSTRIA - 2. LIGA,H,H,H
AZERBAIJAN - PREMIER LEAGUE,H,D,H
BANGLADESH - PREMIER LEAGUE,H,A,D
BELARUS - VYSSHAYA LIGA,A,D,D
BELGIUM - JUPILER PRO LEAGUE,D,H,H
BOLIVIA - DIVISION PROFESIONAL,H,D,D
BRAZIL - BRASILEIRO WOMEN,H,H,A
BRAZIL - SERIE B,A,D,H
BULGARIA - PARVA LIGA,D,D,H
CANADA - CANADIAN PREMIER LEAGUE,D,H,A
CHINA - SUPER LEAGUE,H,D,H
CROATIA - HNL,D,H,A
ECUADOR - LIGA PRO,H,D,A
ENGLAND - CHAMPIONSHIP,D,A,A
FINLAND - VEIKKAUSLIIGA,H,D,H
FINLAND - YKKONEN,A,A,H
GHANA - PREMIER LEAGUE,H,A,H
IRELAND - PREMIER DIVISION,A,D,D
MEXICO - LIGA MX,D,D,H
MOLDOVA - SUPER LIGA,A,H,A
NETHERLANDS - EREDIVISIE,D,D,A
PARAGUAY - PRIMERA DIVISION,A,D,A
PERU - LIGA 1,A,D,H
POLAND - DIVISION 1,D,A,H
POLAND - EKSTRAKLASA,A,A,D
PORTUGAL - LIGA PORTUGAL,H,A,A
PORTUGAL - LIGA PORTUGAL 2,H,D,D
REPUBLIC OF THE CONGO - LIGUE 1,H,D,D
ROMANIA - LIGA 1,H,A,D
SAN MARINO - CAMPIONATO SAMMARINESE,A,H,A
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,A,A
SCOTLAND - LEAGUE ONE,A,H,H
SCOTLAND - PREMIERSHIP,D,A,A
SERBIA - SUPER LIGA,D,H,H
SINGAPORE - PREMIER LEAGUE,H,D,H
SPAIN - LALIGA2,H,D,A
SWEDEN - SUPERETTAN,H,D,D
SWITZERLAND - CHALLENGE LEAGUE,A,A,H
THAILAND - THAI LEAGUE 1,A,D,D
USA - USL CHAMPIONSHIP,A,D,H
VIETNAM - V.LEAGUE 1,D,H,A
