League,N1,N2,N3
ARMENIA - PREMIER LEAGUE,Under45,Under45,Under45
BELARUS - VYSSHAYA LIGA,Under45,Under45,Under45
BRAZIL - BRASILEIRO WOMEN,Under45,Over45,Under45
BRAZIL - COPA DO BRASIL,Under45,Under45,Under45
CAMEROON - ELITE ONE,Under45,Under45,Over45
EGYPT - PREMIER LEAGUE,Under45,Under45,Over45
ENGLAND - PREMIER LEAGUE,Under45,Over45,Under45
GEORGIA - CRYSTALBET EROVNULI LIGA,Under45,Under45,Under45
MALTA - PREMIER LEAGUE,Under45,Over45,Under45
MEXICO - LIGA DE EXPANSION MX,Under45,Under45,Under45
MEXICO - LIGA MX,Under45,Under45,Under45
PANAMA - LPF,Under45,Under45,Under45
ROMANIA - LIGA 2,Under45,Under45,Under45
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Under45,Under45,Under45
SERBIA - PRVA LIGA,Under45,Under45,Under45
SERBIA - SUPER LIGA,Under45,Under45,Under45
