League,N1,N2,N3
ARMENIA - PREMIER LEAGUE,Over05,Over05,Over05
AUSTRIA - BUNDESLIGA,Over05,Over05,Over05
BELGIUM - CHALLENGER PRO LEAGUE,Over05,Over05,Over05
BOLIVIA - DIVISION PROFESIONAL,Over05,Over05,Over05
EGYPT - PREMIER LEAGUE,Over05,Over05,Over05
ENGLAND - FA CUP,Over05,Over05,Over05
ENGLAND - PREMIER LEAGUE,Over05,Over05,Over05
INDIA - I-LEAGUE,Over05,Over05,Over05
INDONESIA - LIGA 1,Over05,Over05,Over05
IRAQ - SUPER LEAGUE,Over05,Over05,Under05
ITALY - COPPA ITALIA,Over05,Over05,Over05
ITALY - SERIE C,Over05,Over05,Over05
IVORY COAST - LIGUE 1,Over05,Over05,Over05
NORTHERN IRELAND - NIFL CHAMPIONSHIP,Over05,Over05,Over05
SCOTLAND - PREMIERSHIP,Over05,Over05,Over05
SLOVENIA - PRVA LIGA,Over05,Over05,Over05
SPAIN - COPA DEL REY,Over05,Over05,Over05
UZBEKISTAN - SUPER LEAGUE,Over05,Over05,Over05
