League,N1,N2,N3
ARMENIA - PREMIER LEAGUE,H,H,D
AUSTRIA - 2. LIGA,D,H,D
AUSTRIA - BUNDESLIGA,D,A,D
AZERBAIJAN - PREMIER LEAGUE,H,H,A
BELARUS - VYSSHAYA LIGA,A,D,A
BELGIUM - CHALLENGER PRO LEAGUE,A,H,A
BELGIUM - JUPILER PRO LEAGUE,D,A,A
BOLIVIA - DIVISION PROFESIONAL,H,D,D
BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,D,A,H
BRAZIL - SERIE A,D,H,A
BRAZIL - SERIE B,H,H,A
BULGARIA - PARVA LIGA,D,D,D
CANADA - CANADIAN PREMIER LEAGUE,A,D,A
CHILE - PRIMERA DIVISION,A,D,D
CHINA - SUPER LEAGUE,H,D,D
COLOMBIA - PRIMERA A,H,H,D
COSTA RICA - PRIMERA DIVISION,A,D,D
CROATIA - HNL,H,A,D
DOMINICAN REPUBLIC - LDF,D,H,D
ECUADOR - LIGA PRO,H,H,H
ENGLAND - PREMIER LEAGUE,D,A,H
ESTONIA - MEISTRILIIGA,A,D,D
FINLAND - VEIKKAUSLIIGA,H,H,H
FINLAND - YKKONEN,H,H,D
GEORGIA - CRYSTALBET EROVNULI LIGA,A,A,A
INDONESIA - LIGA 1,D,H,A
ITALY - COPPA ITALIA,H,H,D
MEXICO - LIGA DE EXPANSION MX,D,D,H
MOLDOVA - SUPER LIGA,A,H,A
MONGOLIA - PREMIER LEAGUE,A,A,D
MONTENEGRO - PRVA CRNOGORSKA LIGA,D,D,A
NETHERLANDS - EREDIVISIE,A,D,H
NICARAGUA - LIGA PRIMERA,H,A,H
NORTHERN IRELAND - NIFL CHAMPIONSHIP,D,H,A
NORTHERN IRELAND - NIFL PREMIERSHIP,D,D,A
PANAMA - LPF,D,D,A
PARAGUAY - PRIMERA DIVISION,D,H,A
PERU - LIGA 1,D,A,A
POLAND - DIVISION 1,H,A,D
POLAND - EKSTRAKLASA,H,H,A
PORTUGAL - LIGA PORTUGAL,D,D,A
PORTUGAL - LIGA PORTUGAL 2,A,H,A
ROMANIA - LIGA 1,D,H,D
ROMANIA - LIGA 2,D,D,D
RUSSIA - PREMIER LEAGUE,A,H,H
SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,D,A,H
SCOTLAND - CHAMPIONSHIP,H,A,D
SCOTLAND - LEAGUE ONE,A,D,H
SCOTLAND - LEAGUE TWO,D,A,H
SCOTLAND - PREMIERSHIP,A,D,A
SERBIA - PRVA LIGA,H,D,D
SERBIA - SUPER LIGA,H,A,A
SINGAPORE - PREMIER LEAGUE,H,A,A
SLOVAKIA - NIKE LIGA,D,A,D
SLOVENIA - PRVA LIGA,H,D,A
SOUTH KOREA - K LEAGUE 1,D,D,H
SOUTH KOREA - K LEAGUE 2,A,A,D
SPAIN - LALIGA2,H,H,H
SWEDEN - ALLSVENSKAN,H,D,A
SWEDEN - SUPERETTAN,D,A,D
SWITZERLAND - SUPER LEAGUE,D,A,D
THAILAND - THAI LEAGUE 1,D,A,D
USA - USL CHAMPIONSHIP,D,A,D
UZBEKISTAN - SUPER LEAGUE,A,H,D
VENEZUELA - LIGA FUTVE,H,H,A
VIETNAM - V.LEAGUE 1,D,H,D
