,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 1,18/05/2024,07:00,Gimcheon Sangmu,Jeju Utd,2.05,3.3,3.75,2.05,1.8,1.8,1.91,2.5,1.024695,0.573,0.6,0.9165151,0.696,0.4878049,0.3030303,0.26666668,0.4878049,0.5555556,0.27466464,1.9,1.941,1,0.5021
2,SOUTH KOREA - K LEAGUE 2,18/05/2024,07:00,Suwon Bluewings,Bucheon FC 1995,1.8,3.3,4.1,2.08,1.73,1.91,1.8,1.5,1.2845232,1.14,0.8,0.8717798,1.047,0.5555556,0.3030303,0.24390244,0.48076922,0.5780347,0.36776245,0.7,2.156,1,0.5027
3,PORTUGAL - LIGA PORTUGAL 2,18/05/2024,07:00,Feirense,Vilaverdense,1.83,3.6,3.5,1.75,2.05,1.67,2.1,1.2,1.2489996,0.897,0.3,0.9,0.782,0.5464481,0.2777778,0.2857143,0.5714286,0.4878049,0.3373798,0.9,2.149,1,0.6647
4,SWEDEN - SUPERETTAN,18/05/2024,10:00,Degerfors,Orgryte,1.75,3.7,4.33,1.73,2.08,1.7,2.05,1.2,1.4696939,0.598,1.7,1.3453624,0.968,0.5714286,0.27027026,0.23094688,0.5780347,0.48076922,0.42535663,-0.5,2.815,1,0.5231
5,POLAND - EKSTRAKLASA,18/05/2024,10:00,Korona Kielce,Ruch Chorzow,1.9,3.6,3.9,1.88,1.98,1.75,2.0,1.6,1.2,0.774,0.8,0.8717798,0.917,0.5263158,0.2777778,0.25641027,0.5319149,0.5050505,0.34655964,0.8,2.072,1,0.9031
6,SPAIN - LALIGA2,18/05/2024,11:15,Leganes,Gijon,2.0,3.2,3.9,2.4,1.53,2.2,1.62,1.5,1.024695,0.981,0.7,1.1874342,1.168,0.5,0.3125,0.25641027,0.41666666,0.6535948,0.2923269,0.8,2.212,1,0.6
7,PORTUGAL - LIGA PORTUGAL,18/05/2024,11:30,Estrela,Gil Vicente,1.6,4.0,5.25,1.67,2.15,1.75,2.0,1.2,1.2489996,0.508,1.0,1.3416408,1.162,0.625,0.25,0.1904762,0.5988024,0.4651163,0.5415826,0.2,2.591,1,0.8934
8,PORTUGAL - LIGA PORTUGAL,18/05/2024,11:30,Boavista,Vizela,1.57,3.9,6.0,1.73,2.08,1.8,1.95,1.0,1.0954452,0.79,0.6,0.9165151,0.673,0.6369427,0.25641027,0.16666667,0.5780347,0.48076922,0.57694256,0.4,2.012,1,0.8971
9,AUSTRIA - BUNDESLIGA,18/05/2024,12:00,Altach,A. Lustenau,1.67,3.9,4.75,2.05,1.75,2.0,1.75,0.9,0.83066237,1.027,0.8,0.8717798,1.285,0.5988024,0.25641027,0.21052632,0.4878049,0.5714286,0.48765004,0.1,1.702,1,0.5224
10,ENGLAND - LEAGUE ONE,18/05/2024,12:15,Bolton,Oxford Utd,1.85,3.5,4.1,1.93,1.93,1.8,1.95,1.9,1.1357816,0.585,1.5,1.2845232,0.673,0.5405405,0.2857143,0.24390244,0.5181347,0.5181347,0.36750886,0.4,2.42,1,0.7872
