,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,09/02/2024,05:45,Adelaide United,Perth Glory,1.7,4.5,4.2,1.33,3.4,1.4,2.75,1.7,1.3453624,0.902,0.6,0.9165151,0.633,0.5882353,0.22222222,0.23809524,0.7518797,0.29411766,0.48330402,1.1,2.262,1,0.6
2,POLAND - EKSTRAKLASA,09/02/2024,14:00,Stal Mielec,Puszcza,2.1,3.4,3.3,2.0,1.85,1.8,1.95,1.8,1.2489996,0.838,1.0,1.3416408,0.749,0.47619048,0.29411766,0.3030303,0.5,0.5405405,0.23424554,0.8,2.591,1,0.7565
3,ROMANIA - LIGA 1,09/02/2024,15:00,Univ. Craiova,U. Cluj,1.8,3.3,4.33,2.1,1.7,1.91,1.8,2.0,1.264911,0.618,1.9,1.1357816,0.731,0.5555556,0.3030303,0.23094688,0.47619048,0.5882353,0.38322428,0.1,2.401,1,0.8969
4,BELGIUM - CHALLENGER PRO LEAGUE,09/02/2024,16:00,Deinze,Patro Eisden,1.95,3.6,3.6,1.73,2.08,1.67,2.1,2.3,1.1,0.659,1.6666666,1.2472191,0.971,0.51282054,0.2777778,0.2777778,0.5780347,0.48076922,0.31112698,0.633,2.347,1,0.5073
5,BELGIUM - CHALLENGER PRO LEAGUE,09/02/2024,16:00,Francs Borains,Club Brugge KV U23,1.73,3.8,4.5,1.7,2.1,1.67,2.1,1.4444444,1.4229165,0.996,1.2,1.4696939,0.9,0.5780347,0.2631579,0.22222222,0.5882353,0.47619048,0.44845307,0.244,2.893,1,0.5095
6,NETHERLANDS - EERSTE DIVISIE,09/02/2024,16:00,NAC Breda,Eindhoven FC,1.62,4.0,5.5,1.73,2.08,1.8,1.91,1.6,1.2,0.302,1.5,1.2845232,0.838,0.61728394,0.25,0.18181819,0.5780347,0.48076922,0.54688597,0.1,2.485,1,0.6903
7,NETHERLANDS - EERSTE DIVISIE,09/02/2024,16:00,Roda,Dordrecht,1.65,4.33,4.75,1.5,2.5,1.57,2.25,2.5,1.024695,0.693,1.3,1.1874342,0.903,0.6060606,0.23094688,0.21052632,0.6666667,0.4,0.5207508,1.2,2.212,1,0.712
8,SPAIN - LALIGA2,09/02/2024,16:30,Levante,Leganes,2.15,3.0,4.0,2.7,1.44,2.25,1.57,1.7,1.3453624,0.655,1.7,1.3453624,0.908,0.4651163,0.33333334,0.25,0.37037036,0.6944444,0.25340334,0.0,2.691,1,0.8
9,AUSTRIA - BUNDESLIGA,09/02/2024,16:30,Salzburg,Sturm Graz,1.91,3.6,4.0,1.85,2.0,1.75,2.0,1.8,1.4696939,0.94,2.0,1.264911,0.674,0.5235602,0.2777778,0.25,0.5405405,0.5,0.35079414,-0.2,2.735,1,0.5278
10,ENGLAND - LEAGUE TWO,09/02/2024,16:45,Notts Co,Gillingham,1.91,4.0,3.6,1.67,2.15,1.67,2.1,1.8,1.4696939,0.501,1.3,1.4177446,0.811,0.5235602,0.25,0.2777778,0.5988024,0.4651163,0.35079414,0.5,2.887,1,0.9163
11,BELGIUM - JUPILER PRO LEAGUE,09/02/2024,16:45,St. Truiden,Kortrijk,1.57,4.2,5.25,1.75,2.05,1.8,1.95,1.3,1.1874342,0.815,0.5,0.92195445,1.555,0.6369427,0.23809524,0.1904762,0.5714286,0.4878049,0.5636394,0.8,2.109,1,0.8847
12,PERU - LIGA 1,09/02/2024,17:00,Cajamarca,Cesar Vallejo,2.2,3.25,2.9,2.1,1.7,1.83,1.83,1.8,0.9797959,0.732,1.3,1.4177446,1.047,0.45454547,0.30769232,0.3448276,0.47619048,0.5882353,0.16894859,0.5,2.398,1,0.7429
