Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ARMENIA - PREMIER LEAGUE,12/04/2024,12:00,Ararat-Armenia,Ararat Yerevan,1.35,4.45,6.9
2,GEORGIA - CRYSTALBET EROVNULI LIGA,12/04/2024,12:00,Dinamo Tbilisi,Kolkheti 1913,1.6,3.8,4.6
3,CAMEROON - ELITE ONE,12/04/2024,12:00,Union Douala,Fortuna Mfou,1.95,2.62,4.6
4,FINLAND - YKKONEN,12/04/2024,13:00,Atlantis,Vaajakoski,1.45,4.0,5.75
5,BULGARIA - PARVA LIGA,12/04/2024,14:15,CSKA Sofia,Pirin Blagoevgrad,1.2,7.5,13.0
6,NETHERLANDS - EERSTE DIVISIE,12/04/2024,15:00,Willem II,Jong AZ,1.4,5.0,7.0
7,ITALY - SERIE C,12/04/2024,15:45,Arzignano,Fiorenzuola,1.9,3.2,4.15
8,IRELAND - PREMIER DIVISION,12/04/2024,16:00,Shamrock Rovers,Sligo Rovers,1.4,4.0,8.0
9,MEXICO - LIGA MX,12/04/2024,22:06,Queretaro,Mazatlan FC,2.1,3.3,3.5
