Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,30/09/2023,05:00,ROMANIA - LIGA 2,Csikszereda M. Ciuc,Chindia Targoviste,2.6,3.15,2.62,2.15,1.83,1.87,1.08,1.5,1.37,6.3,1.09
2,30/09/2023,11:00,SPAIN - PRIMERA RFEF,Leonesa,SD Logrones,1.73,3.25,4.33,2.35,2.25,1.57,1.08,1.5,1.44,8.0,1.06
3,30/09/2023,11:15,SPAIN - LALIGA2,Eibar,Tenerife,2.05,3.2,4.0,2.5,2.2,1.62,1.1,1.57,1.5,13.0,1.04
4,30/09/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Akhdoud,2.05,3.4,3.1,1.8,1.67,2.1,1.04,1.36,1.25,5.0,1.14
5,30/09/2023,16:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,San Lorenzo,Huracan,2.25,2.9,3.75,3.6,2.75,1.4,1.17,1.8,1.8,21.0,1.02
6,30/09/2023,18:00,BRAZIL - SERIE B,ABC,Ponte Preta,2.52,2.7,3.2,2.8,2.2,1.6,1.15,1.7,1.62,8.5,1.04
7,30/09/2023,19:00,ARGENTINA - PRIMERA NACIONAL,Alvarado,Agropecuario,2.45,3.1,2.9,2.5,2.1,1.67,1.1,1.57,1.5,11.0,1.05
