,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-03-06,08:00:00,UKRAINE - PREMIER LEAGUE,Zhytomyr,Ch. Odesa,1.34,11.0,5.0,60.0,1.2404238
2,2025-03-06,10:30:00,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Dyn. Kyiv,9.8,1.49,4.0,8.2,1.2404171
3,2025-03-06,13:00:00,UKRAINE - PREMIER LEAGUE,Shakhtar Donetsk,Kryvbas,1.35,14.0,4.6,90.0,1.2403973
