,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,NIGERIA - NPFL,2024-09-06,11:00,Lobi Stars,Remo Stars,1.7,3.2,5.4,2.25,1.5,2.15,1.55,2.1818182,1.1134044,0.51031035,0.16024464,0.10015567,0.6250172,0.6256081,0.20387667,0.32588562,1.2727273,0.74965554,0.58901507,0.6363636,0.7713892,1.212183,0.6363636,0.7713892,1.212183,0.7022834,0.08094504,0.9875053,1.8512397,0.5153882,0.46280992,1.0606601,0.27272728,0.44536176,1.6329932,0.29279476,0.3423558,1.1692688,0.7051528,0.03878212,0.054998178,0.54545456,0.6555548,1.2018504,1.7272727,1.2128786,0.70219284,-1.1818181,0.9359664,-0.79197156,0.21011856,0.066732794,0.3966942,0.9013878,1.8842975,1.1118053,0.5882353,0.3125,0.18518518,0.44444445,0.6666667,0.4651163,0.6451613,1.882353,3.1764705,0.53125,1.6875,0.3148148,0.5925926,0.703125,0.46875,0.46473625,0.30612245,0.52112675,0.25581396,0.17431192,0.3148148,1.6875,0.53125,0.75555557,2.4,0.703125,1.0465117,10.3,1.909,1.559,-0.14563107,0.21359223,0.16504854,0.52427185,0.5420398,1.8610033,0.5197231,4.5585084,36.869896,1.0606601,20.556046,1.9498911,1.1437908,1.7047619,0.5865922,4.5585084,2.2,1.5,1,0.9851
2,NIGERIA - NPFL,2024-09-06,12:00,Heartland,Doma United,2.07,2.87,3.85,2.2,1.52,1.88,1.72,1.9090909,1.2398347,0.64943725,0.34131068,0.16669747,0.4884039,0.41327026,0.17318355,0.4190564,1.6363636,0.88139635,0.5386311,1.0909091,1.3787047,1.2638125,0.54545456,1.8272501,3.3499587,0.5588612,0.13599373,1.0976124,4.909091,0.29379877,0.3966942,3.7914376,0.27272728,0.86243933,3.1622777,0.33060753,0.47772792,1.445,0.67153466,0.026111685,0.0388836,0.45454547,0.6555548,1.4422206,2.3636363,1.1499192,0.48650426,-1.9090909,1.3787047,-0.72217864,0.11825043,0.0277492,0.41322315,0.7211103,4.9421487,0.5499613,0.4830918,0.34843206,0.25974026,0.45454547,0.65789473,0.5319149,0.5813953,1.3864734,1.8599033,0.72125435,1.3414634,0.5376623,0.74545455,0.76655054,0.5296167,0.2524348,0.16194332,0.3006757,0.14583333,0.1321499,0.5376623,1.3414634,0.72125435,0.9409091,1.75,0.76655054,1.1702127,8.79,1.636,2.102,-0.091012515,0.11149033,0.23549488,0.43799773,0.30427152,0.89151555,0.29638013,2.1837583,21.801409,0.9616652,18.778032,1.7090156,1.2623125,1.3538767,0.7386197,2.1837583,0.98,0.8,1,0.8773
3,ITALY - SERIE C,2024-09-06,12:30,Carrarese,L.R. Vicenza,2.15,3.0,3.55,2.52,1.47,2.15,1.62,2.5454545,0.9875255,0.38795644,0.4613253,0.29322168,0.63560724,0.36294672,0.1867315,0.5144874,2.0,1.2060454,0.6030227,0.72727275,0.86243933,1.1858541,1.2727273,1.2856487,1.0101526,0.5462884,0.117742784,1.2731441,1.6363636,1.4740554,0.661157,0.9486833,2.3636363,1.06794,0.45182076,0.40679714,0.24234284,0.5957339,0.41891643,0.1041561,0.24863216,1.2727273,0.74965554,0.58901507,0.45454547,0.4979296,1.0954452,0.8181818,0.83319557,1.0183501,0.42598704,0.12848608,1.0413224,0.9162457,0.8677686,0.26082027,0.4651163,0.33333334,0.28169015,0.3968254,0.6802721,0.4651163,0.61728394,1.3953488,1.6511627,0.71666664,1.1833333,0.6056338,0.8450704,0.84,0.49,0.21449734,0.16504854,0.24561404,0.08396947,0.08695652,0.6056338,1.1833333,0.71666664,0.8531746,1.4087301,0.84,1.172093,8.7,0.182,2.055,-0.09770115,0.06321839,0.24712643,0.40804598,0.24321958,0.7053368,0.21619882,1.7277153,23.025492,1.4849242,27.699472,1.677039,1.3101867,1.28,0.78125,1.7277153,0.55,0.85,1,0.7784
4,SPAIN - PRIMERA RFEF,2024-09-06,14:45,Gimnastic,Ceuta,2.01,3.32,3.95,2.38,1.59,2.06,1.73,2.090909,1.2398347,0.5929644,0.2541509,0.15847476,0.6235459,0.55043894,0.19578424,0.3556875,1.2727273,0.86243933,0.6776309,0.6363636,0.64282435,1.0101526,0.6363636,1.2984415,2.0404081,0.60432065,0.12890534,0.93852395,2.3140495,0.47434166,0.46280992,0.8838835,0.8181818,1.1134044,1.3608277,0.53672504,0.4681919,0.8723123,0.45943353,0.14454097,0.31460693,1.0909091,0.7925271,0.72648317,1.6363636,1.06794,0.65263003,-0.54545456,0.9875255,-1.8104634,0.34072062,0.102740794,1.1900827,0.72648317,2.677686,0.65263003,0.49751243,0.30120483,0.25316456,0.42016807,0.6289308,0.4854369,0.5780347,1.6517413,1.9651741,0.60542166,1.189759,0.50886077,0.8405063,0.71686745,0.47891566,0.30145675,0.2457786,0.32550335,0.086657494,0.16491228,0.50886077,1.189759,0.60542166,0.8445378,1.6596639,0.71686745,1.1553398,9.28,1.273,2.353,-0.1411638,0.06788793,0.21659483,0.42564654,0.31993425,0.98966324,0.30300874,2.42417,33.2248,1.1172287,21.55402,1.7457019,1.257006,1.3887776,0.7200577,2.42417,0.63,1.31,1,0.8675
5,ARGENTINA - PRIMERA NACIONAL,2024-09-06,15:00,Alvarado,Arsenal Sarandi,2.0,3.2,3.9,2.88,1.4,2.5,1.5,2.2727273,1.2128786,0.53366655,0.42074063,0.31020364,0.73728,0.42809743,0.13304436,0.31078058,1.4545455,1.0756508,0.73951,0.6363636,0.7713892,1.212183,0.8181818,1.0285189,1.2570788,0.44818658,0.08022931,0.951366,1.5867769,0.9860133,0.5785124,0.84852815,0.45454547,0.4979296,1.0954452,0.102221616,0.22354953,2.1869106,0.85555553,0.072222225,0.084415585,0.18181819,0.3856946,2.1213202,1.0,0.8528029,0.8528029,-0.8181818,0.9359664,-1.1439589,0.24213086,0.06481382,0.1322314,0.53033006,0.8181818,1.0423146,0.5,0.3125,0.25641027,0.3472222,0.71428573,0.4,0.6666667,1.6,1.95,0.625,1.21875,0.51282054,0.82051283,0.9,0.4375,0.2923269,0.23076923,0.3220339,0.09859155,0.05263158,0.51282054,1.21875,0.625,0.6944444,1.3541666,0.9,1.152,9.1,1.818,1.711,-0.13186814,0.07692308,0.21978022,0.42857143,0.31678098,0.96090233,0.26320884,2.3537204,30.963757,2.0930362,36.501442,1.7564102,1.2692307,1.3838384,0.72262776,2.3537204,0.7,1.2,1,0.8974
6,ARGENTINA - PRIMERA NACIONAL,2024-09-06,15:00,Deportivo Maipu,CA Estudiantes,2.45,2.9,3.2,2.88,1.4,2.38,1.53,1.3636364,1.2984415,0.95219046,0.2800473,0.21848753,0.7801808,0.5397687,0.098184176,0.18190046,0.90909094,0.66804266,0.73484695,1.0,0.73854893,0.73854893,-0.09090909,1.2398347,-13.638182,0.40586793,0.056183964,0.6574794,0.74380165,0.8164966,1.2727273,0.58028847,1.1818181,1.1922616,1.0088367,0.2111778,0.24735864,1.1713288,0.66807306,0.09423035,0.14104795,0.45454547,0.4979296,1.0954452,0.72727275,0.86243933,1.1858541,-0.27272728,1.0523489,-3.8586123,0.25808653,0.07878535,0.3305785,0.6846532,0.7933884,0.7905694,0.40816328,0.3448276,0.3125,0.3472222,0.71428573,0.42016807,0.6535948,1.1836735,1.3061224,0.8448276,1.1034483,0.765625,0.90625,0.99310344,0.4827586,0.11187057,0.08411215,0.13274336,0.04918033,0.0034602077,0.765625,1.1034483,0.8448276,0.8506944,1.1111112,0.99310344,1.2100841,8.55,0.182,2.491,-0.05263158,0.03508772,0.28654972,0.374269,0.13245323,0.3774917,0.10799142,0.9246621,12.680384,2.0930362,36.501442,1.5369898,1.3456633,1.1421801,0.8755187,0.9246621,0.3,0.45,1,0.526
7,ARGENTINA - PRIMERA NACIONAL,2024-09-06,15:00,Defensores Unidos,Almirante Brown,2.35,2.88,3.5,3.1,1.36,2.38,1.53,2.090909,0.9958592,0.47628048,0.45249766,0.37197846,0.82205606,0.45648417,0.12503156,0.2739012,1.3636364,1.06794,0.78315604,0.6363636,0.7713892,1.212183,0.72727275,0.74965554,1.0307764,0.3871324,0.055325028,0.8753844,0.9917355,1.4684175,0.40495867,1.212183,0.8181818,0.83319557,1.0183501,0.23657754,0.34431675,1.4554075,0.7052385,0.061208997,0.08679191,0.45454547,0.6555548,1.4422206,0.8181818,0.7158189,0.8748898,-0.36363637,0.7713892,-2.1213202,0.2163133,0.036188737,0.37190083,0.8012336,0.74380165,0.7874008,0.42553192,0.3472222,0.2857143,0.32258064,0.7352941,0.42016807,0.6535948,1.2255319,1.4893616,0.8159722,1.2152778,0.67142856,0.82285714,1.0763888,0.4722222,0.16217071,0.10133843,0.1965812,0.09717868,0.036789298,0.67142856,1.2152778,0.8159722,0.7580645,1.1290323,1.0763888,1.302521,8.73,1.273,1.829,-0.060710195,0.07101947,0.2691867,0.40091637,0.1977961,0.5755867,0.1621201,1.4098936,14.842227,2.4607315,41.02327,1.56231,1.2826748,1.2180095,0.82101166,1.4098936,0.62,0.53,1,0.7477
8,SPAIN - PRIMERA RFEF,2024-09-06,15:15,Cordoba,Ponferradina,1.86,3.38,4.59,2.44,1.56,2.19,1.64,2.2727273,1.2128786,0.53366655,0.29042977,0.2241023,0.771623,0.55078334,0.20573997,0.37354067,1.6363636,1.3666633,0.83518314,0.36363637,0.64282435,1.767767,1.2727273,1.5427784,1.212183,0.6550346,0.0779471,1.1456991,2.9752066,0.7516648,0.2644628,0.8838835,1.3636364,1.2984415,0.95219046,0.19249721,0.23016432,1.1956761,0.70393723,0.0906347,0.12875396,0.6363636,0.88139635,1.3850514,0.6363636,0.88139635,1.3850514,0.0,1.4142135,1.0,0.3698219,0.08078711,0.46280992,1.21192,0.6942149,0.8079466,0.53763443,0.295858,0.21786493,0.40983605,0.64102566,0.456621,0.6097561,1.8172044,2.467742,0.5502958,1.3579881,0.40522876,0.73638344,0.7218935,0.46153846,0.38845107,0.29007635,0.4232558,0.15181932,0.16151203,0.40522876,1.3579881,0.5502958,0.76229507,1.8811475,0.7218935,1.1141553,9.83,0.909,2.511,-0.1546287,0.12309258,0.18921669,0.46693796,0.41747618,1.3679303,0.38881257,3.3507314,37.234833,1.2445079,23.749495,1.8307681,1.1912292,1.5368731,0.6506718,3.3507314,1.21,1.52,1,0.9327
9,ARGENTINA - PRIMERA NACIONAL,2024-09-06,16:00,Patronato,Guillermo Brown,2.0,3.2,3.75,2.5,1.5,2.2,1.62,1.3636364,1.06794,0.78315604,0.27566266,0.26061255,0.9454039,0.58140695,0.15661131,0.2693661,0.8181818,0.7158189,0.8748898,0.72727275,0.9620914,1.3228756,0.09090909,0.9958592,10.954452,0.41950074,0.10604925,0.6188413,0.8181818,0.7158189,0.1322314,5.2915025,0.45454547,0.8907235,1.9595917,0.32194623,0.35232922,1.0943729,0.58190167,0.07229124,0.12423275,0.6363636,0.64282435,1.0101526,1.6363636,1.2264307,0.74948543,-1.0,1.4142135,-1.4142135,0.19604225,0.0703155,0.34710744,1.1785113,1.4876033,1.3490738,0.5,0.3125,0.26666668,0.4,0.6666667,0.45454547,0.61728394,1.6,1.875,0.625,1.171875,0.53333336,0.85333335,0.78125,0.46875,0.2806076,0.23076923,0.3043478,0.07913669,0.12280702,0.53333336,1.171875,0.625,0.8,1.5,0.78125,1.1363636,8.95,0.909,1.959,-0.13407822,0.061452515,0.22346368,0.41899443,0.2999641,0.89489293,0.2688576,2.192031,30.963757,1.4142135,26.565052,1.7666667,1.3,1.3589743,0.7358491,2.192031,0.55,1.2,1,0.8164
10,BRAZIL - SERIE B,2024-09-06,16:00,Avai,Chapecoense-SC,1.9,3.3,4.33,2.5,1.5,2.25,1.57,1.6363636,1.2984415,0.793492,0.33522728,0.31543887,0.94097024,0.5576178,0.12692423,0.2276187,0.90909094,0.7925271,0.8717798,0.90909094,0.8999541,0.98994946,0.0,1.3483998,1.0,0.36903447,0.071507074,0.6390627,1.322314,0.5448624,0.9917355,0.8249579,0.90909094,1.0833068,1.1916375,0.36415675,0.4319707,1.1862217,0.6172973,0.047370356,0.07673832,0.6363636,0.7713892,1.212183,1.0909091,1.0833068,0.99303126,-0.45454547,0.9875255,-2.1725562,0.2151892,0.038153104,0.6942149,0.70710677,1.4876033,0.794425,0.5263158,0.3030303,0.23094688,0.4,0.6666667,0.44444445,0.6369427,1.7368422,2.2789474,0.57575756,1.3121212,0.43879908,0.7621247,0.75757575,0.45454547,0.35576996,0.26923078,0.39004815,0.13499345,0.13793103,0.43879908,1.3121212,0.57575756,0.76,1.732,0.75757575,1.1111112,9.53,0.727,2.382,-0.14690451,0.10807975,0.19937041,0.45435467,0.38395146,1.2196858,0.34971648,2.9876077,34.99202,1.4142135,26.565052,1.8098942,1.2191564,1.4845463,0.67360646,2.9876077,1.03,1.4,1,0.8762
