,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SPAIN - PRIMERA RFEF,15/10/2023,07:00,UD Ibiza,Recreativo Huelva,1.5,3.8,5.5,2.2,1.65,2.38,1.53,1.5,1.2845232,0.649,1.3,0.9,1.631,0.6666667,0.2631579,0.18181819,0.45454547,0.6060606,0.57213867,0.2,2.185,1,0.6852
2,SPAIN - PRIMERA RFEF,15/10/2023,07:00,Murcia,Algeciras,2.3,2.7,3.25,2.63,1.44,2.2,1.62,0.9,1.1357816,0.806,1.2,1.2489996,0.89,0.4347826,0.37037036,0.30769232,0.38022813,0.6944444,0.1398739,-0.3,2.385,1,0.6085
3,SPAIN - PRIMERA RFEF,15/10/2023,07:00,Fuenlabrada,Gimnastic,2.75,3.1,2.3,2.5,1.5,2.2,1.62,2.0,1.264911,0.941,1.2,1.2489996,0.709,0.36363637,0.32258064,0.4347826,0.4,0.6666667,0.12404665,0.8,2.514,1,0.6296
4,SPAIN - PRIMERA RFEF,15/10/2023,07:00,Ceuta,Castellon,2.7,3.0,2.45,2.2,1.65,1.91,1.8,2.1,1.1357816,0.868,1.3,1.1874342,0.622,0.37037036,0.33333334,0.40816328,0.45454547,0.6060606,0.08242815,0.8,2.323,1,0.5246
5,SPAIN - LALIGA2,15/10/2023,09:00,Burgos CF,Villarreal B,2.0,3.4,3.8,2.1,1.7,1.83,1.83,1.8,1.2489996,1.116,0.5,0.5,1.209,0.5,0.29411766,0.2631579,0.47619048,0.5882353,0.29825854,1.3,1.749,1,0.6
6,NETHERLANDS - EERSTE DIVISIE,15/10/2023,09:30,Willem II,Den Bosch,1.45,4.75,6.5,1.65,2.2,1.8,1.91,2.5,1.024695,0.623,0.4,0.9165151,1.441,0.6896552,0.21052632,0.15384616,0.6060606,0.45454547,0.6840608,2.1,1.941,1,0.9283
7,SPAIN - PRIMERA RFEF,15/10/2023,11:00,San Fernando,Granada CF B,1.91,3.1,3.8,2.38,1.53,2.2,1.62,1.7,1.3453624,0.861,1.8,1.2489996,1.008,0.5235602,0.32258064,0.2631579,0.42016807,0.6535948,0.30133018,-0.1,2.594,1,0.7615
8,SPAIN - LALIGA2,15/10/2023,11:15,Eldense,Elche,3.4,3.0,2.3,2.15,1.67,1.83,1.83,1.7,1.1,0.444,0.5,0.92195445,0.85,0.29411766,0.33333334,0.4347826,0.4651163,0.5988024,0.16739272,1.2,2.022,1,0.6
9,ITALY - SERIE C,15/10/2023,11:15,Recanatese,Arezzo,2.92,3.0,2.5,2.42,1.5,2.02,1.7,1.0,1.3416408,1.023,1.6,1.4282857,0.638,0.34246576,0.33333334,0.4,0.41322315,0.6666667,0.08229481,-0.6,2.77,1,1.0
10,SPAIN - LALIGA2,15/10/2023,11:15,Andorra,Alcorcon,2.05,3.0,4.2,2.4,1.53,2.0,1.73,2.0,1.264911,0.883,1.5,1.024695,0.878,0.4878049,0.33333334,0.23809524,0.41666666,0.6535948,0.29142335,0.5,2.29,1,1.0
11,SPAIN - PRIMERA RFEF,15/10/2023,11:15,Barcelona B,Teruel,1.73,3.25,4.33,2.38,1.53,2.25,1.57,2.3,1.1,0.712,1.1,1.0440307,1.047,0.5780347,0.30769232,0.23094688,0.42016807,0.6535948,0.39993095,1.2,2.144,1,0.8463
