,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,03/11/2023,05:45,Melbourne City,Sydney FC,1.95,4.0,3.5,1.53,2.4,1.5,2.5,2.3,1.1,0.436,1.4,1.356466,0.778,0.51282054,0.25,0.2857143,0.6535948,0.41666666,0.33301803,0.9,2.456,1,0.8
2,BULGARIA - PARVA LIGA,03/11/2023,12:00,Beroe,Pirin Blagoevgrad,1.85,3.5,4.2,2.2,1.65,2.1,1.67,1.8,1.2489996,1.005,1.0,1.3416408,1.422,0.5405405,0.2857143,0.23809524,0.45454547,0.6060606,0.37425938,0.8,2.591,1,0.5181
3,ROMANIA - LIGA 1,03/11/2023,13:00,Poli Iasi,Otelul,2.2,3.1,3.3,2.5,1.5,2.1,1.67,1.6,1.2,1.193,1.1,1.0440307,1.131,0.45454547,0.32258064,0.3030303,0.4,0.6666667,0.1868948,0.5,2.244,1,0.7415
4,POLAND - DIVISION 1,03/11/2023,14:00,Legnica,R. Rzeszow,1.53,4.2,5.0,1.7,2.1,1.8,1.91,1.1,1.0440307,1.228,0.7,1.1874342,1.151,0.6535948,0.23809524,0.2,0.5882353,0.47619048,0.56454766,0.4,2.231,1,0.7374
5,BULGARIA - PARVA LIGA,03/11/2023,14:30,Botev Plovdiv,Lok. Plovdiv,2.15,3.4,3.25,2.1,1.7,1.83,1.83,0.7,1.1874342,1.108,1.6,1.2,0.966,0.4651163,0.29411766,0.30769232,0.47619048,0.5882353,0.2182196,-0.9,2.387,1,0.5035
6,BELGIUM - CHALLENGER PRO LEAGUE,03/11/2023,16:00,Waregem,Oostende,1.67,4.2,4.0,1.57,2.35,1.53,2.38,0.6,0.9165151,0.752,1.0,1.0954452,1.137,0.5988024,0.23809524,0.25,0.6369427,0.42553192,0.461783,-0.4,2.012,1,0.5085
7,NETHERLANDS - EERSTE DIVISIE,03/11/2023,16:00,Venlo,Jong AZ,2.05,3.6,3.5,1.6,2.3,1.53,2.38,1.7,1.3453624,0.728,0.7,1.1874342,1.006,0.4878049,0.2777778,0.2857143,0.625,0.4347826,0.27734625,1.0,2.533,1,0.7346
8,NETHERLANDS - EERSTE DIVISIE,03/11/2023,16:00,Helmond,Telstar,1.7,3.8,5.0,1.62,2.25,1.62,2.2,1.2,1.2489996,0.757,0.5,0.92195445,0.919,0.5882353,0.2631579,0.2,0.61728394,0.44444445,0.48534182,0.7,2.171,1,0.7048
9,MOROCCO - BOTOLA PRO,03/11/2023,16:30,Jeunesse Sportive Soualem,Chabab Mohammedia,2.1,3.1,3.2,2.5,1.5,2.2,1.62,1.1,1.3,0.73,0.8,1.1661904,1.539,0.47619048,0.32258064,0.3125,0.4,0.6666667,0.20220505,0.3,2.466,1,0.5075
10,IRELAND - PREMIER DIVISION,03/11/2023,16:45,Derry City,St. Patricks,1.53,4.0,5.25,1.7,2.1,1.75,2.0,2.1,1.1357816,0.76,1.9,1.3747727,0.684,0.6535948,0.25,0.1904762,0.5882353,0.47619048,0.56411296,0.2,2.511,1,0.8086
11,BELGIUM - JUPILER PRO LEAGUE,03/11/2023,16:45,St. Truiden,Eupen,1.67,4.0,4.75,1.62,2.25,1.67,2.1,1.3,1.4177446,1.33,0.7,1.1874342,1.07,0.5988024,0.25,0.21052632,0.61728394,0.44444445,0.49411538,0.6,2.605,1,0.758
12,SPAIN - LALIGA2,03/11/2023,17:00,Espanyol,Eibar,2.05,3.4,3.75,2.05,1.75,1.83,1.83,1.9,1.1357816,0.679,1.5,1.5,1.002,0.4878049,0.29411766,0.26666668,0.4878049,0.5714286,0.2815653,0.4,2.636,1,1.0
13,ENGLAND - CHAMPIONSHIP,03/11/2023,17:00,Leicester,Leeds,2.05,3.75,3.4,1.7,2.1,1.62,2.2,2.2,1.2489996,0.634,1.0,1.3416408,0.912,0.4878049,0.26666668,0.29411766,0.5882353,0.47619048,0.2815653,1.2,2.591,1,1.0
14,PARAGUAY - PRIMERA DIVISION,03/11/2023,20:30,Cerro Porteno,Sp. Luqueno,1.62,4.0,4.5,1.73,2.08,1.8,1.91,1.6,1.2,0.646,1.1,1.3,0.639,0.61728394,0.25,0.22222222,0.5780347,0.48076922,0.4957588,0.5,2.5,1,0.8924
15,COSTA RICA - PRIMERA DIVISION,03/11/2023,22:30,San Carlos,Puntarenas FC,1.75,3.5,4.33,1.83,1.98,1.73,2.0,1.6,1.2,0.407,0.5,0.92195445,1.0,0.5714286,0.2857143,0.23094688,0.5464481,0.5050505,0.41158292,1.1,2.122,1,0.6354
