,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,25/05/2024,11:00,FINLAND - VEIKKAUSLIIGA,HJK Helsinki,Ilves,2.05,3.5,3.0,1.7,2.1,1.62,2.2,H,H,D
2,AI_LAY_AWAY_RETORNOS,25/05/2024,12:30,POLAND - EKSTRAKLASA,Pogon Szczecin,Gornik Zabrze,1.85,3.7,3.4,1.53,2.4,1.5,2.5,H,D,D
3,AI_LAY_AWAY_RETORNOS,25/05/2024,12:30,POLAND - EKSTRAKLASA,Lech Poznan,Korona Kielce,2.05,3.7,3.0,1.67,2.15,1.62,2.2,H,D,D
4,AI_LAY_AWAY_RETORNOS,25/05/2024,12:30,POLAND - EKSTRAKLASA,Jagiellonia Bialystock,Warta Poznan,1.44,4.5,5.5,1.6,2.3,1.8,1.95,H,D,D
5,AI_LAY_AWAY_RETORNOS,25/05/2024,12:30,POLAND - EKSTRAKLASA,Legia Warsaw,Zaglebie Lubin,1.53,4.0,5.0,1.67,2.15,1.75,2.0,H,D,D
6,AI_LAY_AWAY_RETORNOS,25/05/2024,13:00,PERU - LIGA 1,Sport Huancayo,UTC Cajamarca,1.7,3.8,4.5,2.03,1.83,2.0,1.73,A,H,H
7,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Unionistas,Arenteiro,1.65,3.4,4.75,2.15,1.67,2.0,1.72,H,H,D
8,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Dep. La Coruna,R. Union,1.62,3.25,5.25,2.05,1.75,1.95,1.75,H,H,D
9,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Tarazona,SD Logrones,1.53,3.8,5.0,2.2,1.65,2.22,1.6,H,H,D
10,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,San Fernando,Linares,1.5,3.9,5.75,2.15,1.67,2.22,1.6,H,H,D
11,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Cornella,1.38,5.0,5.5,2.3,1.6,2.77,1.39,H,H,D
12,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Castellon,Sanluqueno,1.65,3.3,5.0,1.8,2.0,1.75,1.95,H,H,D
13,AI_LAY_AWAY_RETORNOS,25/05/2024,14:00,SPAIN - PRIMERA RFEF,Osasuna B,R. Sociedad B,2.2,3.2,3.0,1.93,1.88,1.7,2.02,H,H,D
14,AI_LAY_AWAY_RETORNOS,25/05/2024,14:30,BULGARIA - PARVA LIGA,Botev Vratsa,Beroe Stara Za,1.6,3.7,6.0,1.98,1.88,1.91,1.8,H,H,D
15,AI_LAY_AWAY_RETORNOS,25/05/2024,15:00,ARGENTINA - PRIMERA NACIONAL,Agropecuario,Defensores Unidos,1.75,3.3,5.25,2.6,1.48,2.38,1.53,H,D,A
16,AI_LAY_AWAY_RETORNOS,25/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,St. Gallen,Zurich,2.05,4.0,3.1,1.44,2.7,1.4,2.75,H,A,D
17,AI_LAY_AWAY_RETORNOS,25/05/2024,15:30,BELGIUM - JUPILER PRO LEAGUE,KV Mechelen,St. Liege,1.85,3.75,3.75,1.53,2.4,1.53,2.38,H,A,H
18,AI_LAY_AWAY_RETORNOS,25/05/2024,15:30,BELGIUM - JUPILER PRO LEAGUE,Gent,St. Truiden,1.48,4.75,5.5,1.36,3.1,1.5,2.5,H,A,H
19,AI_LAY_AWAY_RETORNOS,25/05/2024,15:30,SWITZERLAND - SUPER LEAGUE,Young Boys,Winterthur,1.45,5.0,5.5,1.33,3.4,1.44,2.63,H,A,D
20,AI_LAY_AWAY_RETORNOS,25/05/2024,15:30,BELGIUM - JUPILER PRO LEAGUE,Leuven,Westerlo,2.05,3.7,3.2,1.48,2.6,1.44,2.63,H,A,H
21,AI_LAY_AWAY_RETORNOS,25/05/2024,17:30,ARGENTINA - LIGA PROFESIONAL,Godoy Cruz,San Lorenzo,1.95,3.1,4.5,2.88,1.4,2.5,1.5,D,H,H
22,AI_LAY_AWAY_RETORNOS,25/05/2024,17:30,ARGENTINA - LIGA PROFESIONAL,Newells,Defensa y Justicia,1.91,3.3,4.33,2.3,1.6,2.05,1.7,D,H,H
23,AI_LAY_AWAY_RETORNOS,25/05/2024,18:00,ARGENTINA - PRIMERA NACIONAL,Atletico Rafaela,Almirante Brown,1.9,3.7,3.9,2.35,1.57,2.2,1.62,H,D,A
24,AI_LAY_AWAY_RETORNOS,25/05/2024,18:30,CHILE - PRIMERA DIVISION,Univ Catolica (Chile),Cobreloa,1.6,3.9,5.5,1.8,2.0,1.8,1.91,A,H,D
25,AI_LAY_AWAY_RETORNOS,25/05/2024,20:00,ARGENTINA - LIGA PROFESIONAL,Boca Juniors,Talleres,2.15,3.1,3.8,2.3,1.6,2.0,1.75,D,H,H
26,AI_LAY_AWAY_RETORNOS,25/05/2024,21:30,COLOMBIA - PRIMERA A,Junior FC Barranquilla,Atletico Bucaramanga,1.75,3.6,4.75,2.03,1.83,1.83,1.83,H,D,A
