,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MONGOLIA - PREMIER LEAGUE,16/05/2024,08:15,Khaan Khuns-Erchim,Deren,,,
2,DOMINICAN REPUBLIC - LDF,16/05/2024,17:00,Universidad O&M,Delfines Del Este,1.75,3.2,4.45
3,SOUTH AMERICA - COPA SUDAMERICANA,16/05/2024,19:00,Racing Club (Arg),Coquimbo (Chi),1.4,5.0,7.0
4,SOUTH AMERICA - COPA LIBERTADORES,16/05/2024,19:00,Rosario Central (Arg),Caracas (Ven),1.2,6.0,15.0
5,SOUTH AMERICA - COPA SUDAMERICANA,16/05/2024,21:00,Cruzeiro (Bra),Union La Calera (Chi),1.25,6.0,11.0
6,SOUTH AMERICA - COPA LIBERTADORES,16/05/2024,21:00,San Lorenzo (Arg),Liverpool M. (Uru),1.55,3.7,7.0
7,SOUTH AMERICA - COPA SUDAMERICANA,16/05/2024,23:00,U. Catolica (Ecu),Alianza (Col),1.25,6.0,13.0
