,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2024-12-17,16:00:00,BOLIVIA - DIVISION PROFESIONAL,GV San Jose,Blooming,1.47,6.6,5.0,30.0,1.2373016
2,2024-12-17,16:45:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Peterhead,3.3,2.28,3.15,16.5,1.2372303
3,2024-12-17,16:45:00,SCOTLAND - LEAGUE ONE,Kelty Hearts,Arbroath,2.86,2.3,3.85,29.0,1.2372196
4,2024-12-17,16:45:00,SCOTLAND - LEAGUE TWO,Elgin City,Clyde,2.62,2.76,3.35,1000.0,1.2365506
5,2024-12-17,16:45:00,ENGLAND - NATIONAL LEAGUE,Rochdale,Tamworth FC,1.66,5.6,3.85,22.0,1.2371827
6,2024-12-17,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Petrolero,Always Ready,2.12,3.55,3.4,980.0,1.2373018
7,2024-12-17,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Nacional Potosi,1.72,4.4,4.1,29.0,1.2373016
8,2024-12-17,21:00:00,BOLIVIA - DIVISION PROFESIONAL,Guabira,Royal Pari,2.14,3.55,3.35,20.0,1.2373015
