,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,22/09/2023,00:00,MEXICO - LIGA DE EXPANSION MX,Atlante,Venados,1.53,3.9,5.8,1.87,1.93,1.78,1.06,1.4,1.29,5.3,1.12
2,22/09/2023,09:00,INDONESIA - LIGA 1,PSIS Semarang,Barito Putera,2.1,3.3,3.2,1.8,1.62,2.02,1.02,1.39,1.26,5.55,1.1
3,22/09/2023,11:30,INDIA - ISL,Hyderabad,Goa,2.12,3.3,3.3,1.85,1.65,2.1,1.06,1.4,1.28,5.1,1.13
4,22/09/2023,13:00,POLAND - EKSTRAKLASA,Korona Kielce,Widzew Lodz,2.38,3.3,2.9,1.93,1.7,2.05,1.05,1.4,1.29,6.5,1.11
5,22/09/2023,13:00,POLAND - DIVISION 1,Podbeskidzie,Leczna,1.85,3.5,4.0,2.03,1.83,1.83,1.05,1.4,1.3,7.0,1.1
6,22/09/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Patro Eisden,Dender,1.91,3.5,3.25,1.65,1.57,2.25,1.04,1.33,1.21,4.2,1.19
7,22/09/2023,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Waregem,Deinze,1.95,3.4,3.25,1.8,1.65,2.12,1.05,1.37,1.25,4.65,1.16
8,22/09/2023,15:00,NETHERLANDS - EERSTE DIVISIE,Breda,FC Emmen,2.2,3.6,3.0,1.6,1.5,2.5,1.03,1.29,1.18,4.33,1.2
9,22/09/2023,20:00,PARAGUAY - PRIMERA DIVISION,Guairena,Cerro Porteno,5.25,4.0,1.57,1.93,1.91,1.8,1.05,1.4,1.29,6.5,1.11
10,22/09/2023,21:10,ARGENTINA - PRIMERA NACIONAL,Ind. Rivadavia,Atl. Rafaela,2.05,3.3,3.8,2.3,2.0,1.73,1.08,1.5,1.4,10.0,1.06
11,22/09/2023,22:00,MEXICO - LIGA MX,Atl. San Luis,Mazatlan FC,1.6,4.2,4.33,1.7,1.8,1.95,1.03,1.33,1.22,5.0,1.17
