Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,SOUTH KOREA - K LEAGUE 1,15/05/2024,04:30,Gwangju FC,Ulsan HD,3.25,3.2,2.1
2,EGYPT - PREMIER LEAGUE,15/05/2024,10:00,El Daklyeh,El Gouna,3.2,2.82,2.37
3,BAHRAIN - PREMIER LEAGUE,15/05/2024,13:30,Busaiteen,Al Riffa,4.7,3.95,1.62
4,SOUTH AMERICA - COPA LIBERTADORES,15/05/2024,19:00,Dep. Tachira (Ven),Nacional (Uru),4.33,3.3,1.91
5,SOUTH AMERICA - COPA LIBERTADORES,15/05/2024,21:00,Alianza Lima (Per),Colo Colo (Chi),2.9,3.1,2.55
