,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,14/10/2023,09:00,ITALY - SERIE C,Pro Patria,Mantova,3.7,3.2,2.02,2.37,2.1,1.65,1.1,1.57,1.47,7.4,1.06
2,14/10/2023,09:00,ITALY - SERIE C,Monterosi,Audace Cerignola,3.1,2.95,2.37,2.15,1.82,1.9,1.09,1.52,1.39,6.3,1.09
3,14/10/2023,09:30,CAMEROON - ELITE ONE,Fortuna Mfou,Les Astres,2.25,2.82,3.2,2.64,2.17,1.66,1.08,1.6,1.53,11.0,1.01
4,14/10/2023,10:00,SERBIA - PRVA LIGA,Sloboda,Radnicki Beograd,1.75,3.2,4.4,2.27,2.19,1.64,1.07,1.53,1.44,7.85,1.05
10,14/10/2023,11:00,ENGLAND - FA CUP,Boreham Wood,Welling,1.38,4.5,6.9,1.65,1.91,1.7,1.01,1.32,1.21,4.75,1.13
15,14/10/2023,11:00,ENGLAND - LEAGUE TWO,Forest Green,Colchester,2.5,3.5,2.7,1.7,1.62,2.2,1.04,1.33,1.2,5.0,1.17
14,14/10/2023,11:00,ENGLAND - FA CUP,AFC Fylde,Leek,1.47,4.65,5.2,1.35,1.47,2.32,1.02,1.19,1.08,2.77,1.33
13,14/10/2023,11:00,ENGLAND - LEAGUE ONE,Port Vale,Fleetwood,2.2,3.4,3.25,1.98,1.75,2.0,1.06,1.4,1.29,6.5,1.11
8,14/10/2023,11:00,SPAIN - PRIMERA RFEF,Rayo Majadahonda,Sabadell,2.75,2.9,2.45,2.35,2.0,1.73,1.08,1.5,1.44,8.0,1.06
12,14/10/2023,11:00,ENGLAND - LEAGUE TWO,Doncaster,Sutton,1.95,3.6,3.8,1.8,1.67,2.1,1.04,1.36,1.25,6.0,1.13
7,14/10/2023,11:00,SPAIN - PRIMERA RFEF,Cornella,Unionistas,2.63,3.0,2.45,2.63,2.25,1.57,1.11,1.62,1.57,9.0,1.04
6,14/10/2023,11:00,ENGLAND - FA CUP,York City,Needham Market,1.52,3.85,5.9,1.52,1.57,2.12,1.02,1.26,1.14,3.5,1.21
5,14/10/2023,11:00,ENGLAND - FA CUP,Torquay,Maidstone,2.42,3.3,2.65,1.83,1.65,1.98,1.01,1.38,1.27,5.8,1.09
9,14/10/2023,11:00,SPAIN - PRIMERA RFEF,Alcoyano,Linares,1.65,3.4,4.75,2.35,2.38,1.53,1.08,1.5,1.44,8.0,1.06
11,14/10/2023,11:00,ENGLAND - LEAGUE ONE,Carlisle,Leyton Orient,2.55,3.25,2.8,2.1,1.8,1.95,1.06,1.44,1.33,8.0,1.08
16,14/10/2023,11:15,ITALY - SERIE C,Pro Sesto,Padova,5.1,3.4,1.7,2.2,2.1,1.65,1.09,1.52,1.4,6.7,1.08
17,14/10/2023,17:00,BRAZIL - SERIE B,Ituano,CRB,2.3,2.87,3.35,2.42,2.02,1.7,1.12,1.6,1.5,7.5,1.06
18,14/10/2023,18:00,PANAMA - LPF,Alianza,Plaza Amador,2.8,2.92,2.57,2.37,1.98,1.65,1.07,1.55,1.47,10.0,1.02
19,14/10/2023,18:30,BRAZIL - SERIE B,Ceara,Sampaio Correa,1.78,3.15,4.9,2.4,2.2,1.6,1.11,1.6,1.47,7.5,1.06
20,14/10/2023,20:30,USA - USL CHAMPIONSHIP,Louisville City,Tampa Bay,1.95,3.65,3.4,1.65,1.6,2.22,1.04,1.34,1.22,4.3,1.18
21,14/10/2023,21:30,USA - MLS,FC Dallas,Colorado Rapids,1.4,4.75,7.5,1.67,1.95,1.8,1.03,1.3,1.2,5.0,1.17
