,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-04-17,06:35:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Newcastle Jets,1.99,3.6,4.4,30.0,1.256688
2,2026-04-17,08:00:00,CHINA - SUPER LEAGUE,Qingdao Hainiu,Qingdao West Coast,2.06,4.0,3.5,15.0,1.2566984
3,2026-04-17,08:35:00,CHINA - SUPER LEAGUE,Shandong Taishan,Shanghai Port,1.98,3.85,4.0,24.0,1.2566416
4,2026-04-17,09:00:00,CHINA - SUPER LEAGUE,Yunnan Yukun,Tianjin Jinmen Tiger,1.61,6.0,4.5,26.0,1.2567014
5,2026-04-17,09:00:00,CHINA - SUPER LEAGUE,Zhejiang Professional,Beijing Guoan,2.28,3.2,3.75,20.0,1.2567034
6,2026-04-17,09:00:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Chengdu Rongcheng,7.6,1.48,4.8,10.5,1.2566991
7,2026-04-17,09:30:00,UKRAINE - PREMIER LEAGUE,Dyn. Kyiv,FK Zorya Luhansk,1.34,10.0,5.6,85.0,1.2567819
8,2026-04-17,11:00:00,SERBIA - PRVA LIGA,FK Borac Cacak,Dubocica,1.48,7.0,4.2,26.0,1.256905
9,2026-04-17,11:00:00,SERBIA - PRVA LIGA,Smederevo,FK FAP,1.38,7.4,4.0,1000.0,1.2569057
10,2026-04-17,11:00:00,SERBIA - PRVA LIGA,SU Dinamo Jug,FK Trayal Krusevac,2.1,4.4,2.8,21.0,1.2569147
11,2026-04-17,11:00:00,SERBIA - PRVA LIGA,Graficar Beograd,FK Usce Novi Beograd,1.37,10.5,4.8,34.0,1.256915
12,2026-04-17,12:00:00,UKRAINE - PREMIER LEAGUE,Obolon,SK Poltava,1.52,7.2,4.2,1000.0,1.2567688
13,2026-04-17,13:00:00,POLAND - DIVISION 1,Chrobry Glogow,Stal Mielec,2.5,2.9,3.55,13.0,1.2566688
14,2026-04-17,13:30:00,GERMANY - 2. BUNDESLIGA,Elversberg,Karlsruher SC,1.45,7.0,5.7,40.0,1.2566016
15,2026-04-17,13:30:00,DENMARK - 1ST DIVISION,Esbjerg,Hillerod,2.54,3.05,3.35,12.5,1.256898
16,2026-04-17,13:30:00,ITALY - SERIE A,Sassuolo,Como,6.4,1.59,4.5,10.5,1.2563549
17,2026-04-17,14:00:00,NORWAY - OBOS-LIGAEN,Ranheim,Raufoss,1.75,4.9,4.0,29.0,1.2567841
18,2026-04-17,14:00:00,DENMARK - 1ST DIVISION,B.93,Koge,2.6,2.62,3.85,15.5,1.2566448
19,2026-04-17,14:00:00,TURKEY - SUPER LIG,Fenerbahce,Rizespor,1.37,8.6,6.0,46.0,1.2567602
20,2026-04-17,14:00:00,DENMARK - 1ST DIVISION,Kolding IF,Horsens,2.56,3.2,3.1,9.8,1.2566694
21,2026-04-17,14:00:00,TURKEY - SUPER LIG,Antalyaspor,Konyaspor,3.05,2.52,3.45,10.5,1.2566993
22,2026-04-17,14:00:00,DENMARK - SUPERLIGA,Brondby,Sonderjyske,1.97,4.1,3.95,20.0,1.2567072
23,2026-04-17,14:30:00,FRANCE - NATIONAL,Quevilly Rouen,Le Puy,3.4,2.32,3.4,26.0,1.2566105
24,2026-04-17,14:30:00,FRANCE - NATIONAL,Concarneau,Rouen,3.2,2.4,3.2,8.8,1.25661
25,2026-04-17,14:30:00,FRANCE - NATIONAL,Versailles,Chateauroux,1.8,5.2,3.5,17.0,1.2566108
26,2026-04-17,14:30:00,FRANCE - NATIONAL,Dijon,Sochaux,2.16,3.7,3.35,1000.0,1.25661
27,2026-04-17,14:30:00,FRANCE - NATIONAL,Villefranche,Paris 13 Atletico,2.54,3.5,2.94,11.5,1.2566099
28,2026-04-17,14:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Caen,3.15,2.46,3.2,9.2,1.2566109
29,2026-04-17,14:30:00,FRANCE - NATIONAL,Fleury Merogis,Valenciennes,2.3,3.3,3.5,34.0,1.2566106
30,2026-04-17,14:30:00,FRANCE - NATIONAL,Aubagne FC,Orleans,3.95,2.06,3.45,14.5,1.2566104
31,2026-04-17,15:00:00,FRANCE - LIGUE 2,Le Mans,Clermont,1.71,5.3,4.1,18.5,1.2566427
32,2026-04-17,15:00:00,FRANCE - LIGUE 2,Montpellier,Grenoble,1.74,5.6,3.85,19.0,1.2566056
33,2026-04-17,15:00:00,FRANCE - LIGUE 2,Pau FC,Guingamp,3.25,2.32,3.6,12.0,1.2566055
34,2026-04-17,15:00:00,FRANCE - LIGUE 2,Nancy,Annecy,2.68,3.05,3.2,10.5,1.2566042
35,2026-04-17,15:00:00,HUNGARY - OTP BANK LIGA,Ujpest,Nyiregyhaza,2.38,3.1,3.5,13.0,1.2566705
36,2026-04-17,15:00:00,FRANCE - LIGUE 2,Rodez,Amiens,1.68,5.1,4.6,21.0,1.256758
37,2026-04-17,15:30:00,GERMANY - BUNDESLIGA,St. Pauli,FC Koln,3.05,2.58,3.4,10.5,1.2563567
38,2026-04-17,15:30:00,POLAND - DIVISION 1,S. Rzeszow,Polonia Warszawa,2.84,2.26,4.1,29.0,1.2566689
39,2026-04-17,15:45:00,FRANCE - LIGUE 1,Lens,Toulouse,1.53,6.8,4.7,25.0,1.2563576
40,2026-04-17,15:45:00,ITALY - SERIE A,Inter,Cagliari,1.26,15.5,6.8,48.0,1.2563558
41,2026-04-17,16:45:00,PORTUGAL - LIGA PORTUGAL,Rio Ave,AVS,1.77,5.2,3.9,17.0,1.2566642
42,2026-04-17,17:00:00,PERU - LIGA 1,Los Chankas,Grau,1.72,6.0,3.7,17.0,1.2565116
43,2026-04-17,20:00:00,URUGUAY - PRIMERA DIVISION,Albion FC,Central Espanol,2.3,3.8,2.98,12.0,1.2567053
