Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,14/09/2023,19:00,BRAZIL - SERIE A,Fortaleza,Corinthians,1.75,3.6,5.0,2.2,2.05,1.7,1.08,1.44,1.4,9.0,1.07
2,14/09/2023,21:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Independiente,Huracan,2.4,2.8,3.5,3.1,2.38,1.53,1.14,1.67,1.62,17.0,1.03
