Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
19,01/10/2023,11:45,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Sittard,1.33,4.75,9.5,1.57,1.91,1.91,1.03,1.29,1.17,4.33,1.2
2,01/10/2023,12:00,MOLDOVA - SUPER LIGA,Milsami,Floresti,1.53,3.8,5.3,1.75,1.87,1.89,1.02,1.4,1.24,5.0,1.14
3,01/10/2023,12:00,FINLAND - VEIKKAUSLIIGA,KuPS,SJK,1.73,3.75,4.75,2.0,1.95,1.8,1.05,1.4,1.3,7.0,1.1
4,01/10/2023,12:30,SLOVAKIA - NIKE LIGA,Podbrezova,Kosice,1.5,4.15,6.0,1.8,1.87,1.83,1.05,1.39,1.26,4.9,1.16
5,01/10/2023,13:00,SPAIN - PRIMERA RFEF,Ceuta,Melilla,1.72,3.35,4.9,2.32,2.2,1.6,1.1,1.55,1.45,7.2,1.06
6,01/10/2023,13:00,ESTONIA - MEISTRILIIGA,Levadia,Narva,1.26,4.9,9.0,1.6,2.11,1.69,12.6,1.29,1.18,4.5,1.15
7,01/10/2023,13:15,SAN MARINO - CAMPIONATO SAMMARINESE,Murata,Domagnano,1.38,4.65,5.8,1.3,1.71,2.08,1.01,1.17,1.09,2.71,1.38
9,01/10/2023,13:30,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,St. Truiden,1.4,4.75,7.5,1.53,1.8,1.95,1.03,1.29,1.17,4.0,1.22
8,01/10/2023,13:30,SPAIN - LALIGA2,Zaragoza,Mirandes,1.75,3.6,4.75,2.15,2.1,1.67,1.07,1.5,1.36,9.0,1.07
11,01/10/2023,13:30,SPAIN - LALIGA2,Valladolid,Burgos CF,1.73,3.6,5.25,2.15,2.1,1.67,1.07,1.44,1.36,9.0,1.07
10,01/10/2023,13:30,ITALY - SERIE C,Juve Stabia,Monopoli,1.62,3.5,5.6,2.2,2.15,1.62,1.09,1.52,1.4,6.6,1.08
12,01/10/2023,15:00,CHILE - PRIMERA DIVISION,Colo Colo,U. Catolica,1.57,3.8,5.75,1.75,1.8,1.91,1.04,1.33,1.22,5.5,1.14
13,01/10/2023,15:00,SPAIN - PRIMERA RFEF,Malaga,San Fernando,1.55,3.75,5.0,2.15,2.25,1.57,1.05,1.44,1.36,7.5,1.07
14,01/10/2023,15:00,ROMANIA - LIGA 1,CFR Cluj,U Craiova 1948,1.44,4.33,5.75,1.73,1.83,1.83,1.04,1.33,1.22,5.5,1.14
15,01/10/2023,15:45,BOSNIA AND HERZEGOVINA - PREMIJER LIGA BIH,Borac Banja Luka,Velez Mostar,1.6,3.6,5.4,2.02,2.05,1.6,1.02,1.45,1.35,3.75,1.19
16,01/10/2023,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Estudiantes L.P.,Gimnasia L.P.,1.67,3.6,5.5,2.25,2.1,1.67,1.07,1.44,1.4,9.0,1.07
17,01/10/2023,18:00,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Ameliano,1.62,3.75,5.25,1.7,1.73,2.0,1.04,1.33,1.2,5.0,1.17
18,01/10/2023,20:00,USA - USL CHAMPIONSHIP,Sacramento Republic,Las Vegas Lights,1.38,4.75,6.9,1.6,1.85,1.85,1.03,1.31,1.19,4.0,1.2
31,01/10/2023,20:00,ECUADOR - LIGA PRO,Barcelona SC,Tecnico U.,1.57,4.0,5.5,1.95,2.0,1.73,1.05,1.4,1.29,6.5,1.11
42,01/10/2023,21:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Guanacasteca,1.29,4.75,9.0,1.67,2.1,1.67,1.04,1.3,1.2,5.0,1.17
