,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,07/10/2023,01:30,Busan,Cheonan City,1.45,4.33,6.5,1.98,1.83,2.2,1.62,2.0,1.264911,0.746,0.6,0.9165151,0.724,0.6896552,0.23094688,0.15384616,0.5050505,0.5464481,0.66037756,1.4,2.181,1,0.5982
2,SOUTH KOREA - K LEAGUE 2,07/10/2023,01:30,Gimcheon Sangmu,Bucheon FC 1995,1.7,3.8,4.75,1.98,1.83,1.91,1.8,2.4,0.9165151,0.725,1.4,1.356466,0.92,0.5882353,0.2631579,0.21052632,0.5050505,0.5464481,0.4718891,1.0,2.273,1,0.5074
3,SOUTH KOREA - K LEAGUE 2,07/10/2023,04:00,Seongnam,Asan,2.4,3.2,3.0,2.35,1.57,2.0,1.73,1.0,1.0954452,0.641,0.8,1.1661904,1.202,0.41666666,0.3125,0.33333334,0.42553192,0.6369427,0.12707335,0.2,2.262,1,0.5063
4,SOUTH KOREA - K LEAGUE 2,07/10/2023,04:00,Jeonnam,Ansan Greeners,1.62,3.8,5.25,1.7,2.1,1.73,2.0,2.4,0.9165151,0.537,0.6,0.9165151,1.005,0.61728394,0.2631579,0.1904762,0.5882353,0.47619048,0.5222925,1.8,1.833,1,0.5204
5,ROMANIA - LIGA 2,07/10/2023,05:00,Metaloglobus Bucharest,Csikszereda M. Ciuc,2.3,3.25,2.95,2.15,1.65,1.9,1.8,1.5,1.024695,0.943,1.0,1.0954452,1.079,0.4347826,0.30769232,0.33898306,0.4651163,0.6060606,0.14998206,0.5,2.12,1,0.7244
6,SOUTH KOREA - K LEAGUE 2,07/10/2023,06:30,Seoul E-Land,Gyeongnam,3.0,3.25,2.38,1.93,1.88,1.73,2.0,1.3,1.4177446,0.761,1.9,1.1357816,0.813,0.33333334,0.30769232,0.42016807,0.5181347,0.5319149,0.13606395,-0.6,2.554,1,0.5061
7,SOUTH KOREA - K LEAGUE 2,07/10/2023,06:30,Gimpo FC,Anyang,2.7,3.2,2.63,2.35,1.57,1.91,1.8,1.2,1.2489996,0.863,1.3,1.4177446,0.706,0.37037036,0.3125,0.38022813,0.42553192,0.6369427,0.084308684,-0.1,2.667,1,0.5069
8,PORTUGAL - LIGA PORTUGAL 2,07/10/2023,07:00,Nacional,Oliveirense,2.15,3.3,3.2,1.83,2.03,1.67,2.1,1.9,1.3747727,0.841,1.3,1.4177446,0.772,0.4651163,0.3030303,0.3125,0.5464481,0.49261084,0.20620075,0.6,2.793,1,0.8454
9,POLAND - EKSTRAKLASA,07/10/2023,07:30,Radomiak Radom,LKS Lodz,1.73,3.6,4.75,1.88,1.98,1.8,1.95,1.0,1.0954452,1.389,0.4,0.48989794,1.294,0.5780347,0.2777778,0.21052632,0.5319149,0.5050505,0.44949257,0.6,1.585,1,0.8606
10,ROMANIA - LIGA 1,07/10/2023,08:00,Petrolul,UTA Arad,2.15,3.1,3.3,2.2,1.65,1.91,1.8,1.7,1.3453624,0.946,0.7,0.9,0.877,0.4651163,0.32258064,0.3030303,0.45454547,0.6060606,0.19869931,1.0,2.245,1,0.8794
