,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,02/12/2023,03:30,Western United,Wellington Phoenix,2.05,3.6,3.4,1.7,2.1,1.62,2.2,1.1,1.3,0.757,0.8,1.1661904,0.888,0.4878049,0.2777778,0.29411766,0.5882353,0.47619048,0.2700478,0.3,2.466,1,0.6
2,AUSTRALIA - A-LEAGUE,02/12/2023,05:45,Sydney FC,Perth Glory,1.57,4.33,5.25,1.5,2.5,1.57,2.25,1.5,1.2845232,0.869,0.3,0.45825756,0.962,0.6369427,0.23094688,0.1904762,0.6666667,0.4,0.5714625,1.2,1.743,1,0.8
3,ENGLAND - PREMIER LEAGUE,02/12/2023,12:00,Burnley,Sheffield Utd,1.8,3.6,4.5,2.09,1.81,1.8,1.95,0.7,1.1874342,1.074,0.6,1.2,1.05,0.5555556,0.2777778,0.22222222,0.4784689,0.5524862,0.41442147,0.1,2.387,1,0.8887
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,02/12/2023,12:00,Al Fateh,Al Taee,1.45,4.2,5.5,1.53,2.38,1.67,2.1,1.6666666,1.3743685,1.237,0.2,0.4,1.259,0.6896552,0.23809524,0.18181819,0.6535948,0.42016807,0.6145528,1.467,1.774,1,0.5086
5,SCOTLAND - CHAMPIONSHIP,02/12/2023,12:00,Ayr,Arbroath,1.73,3.8,4.0,1.95,1.85,1.91,1.8,1.1,1.3,1.078,1.1,1.3,1.32,0.5780347,0.2631579,0.25,0.51282054,0.5405405,0.41687655,0.0,2.6,1,0.8232
6,SCOTLAND - CHAMPIONSHIP,02/12/2023,12:00,Partick Thistle,Airdrieonians,1.67,4.0,4.0,1.7,2.1,1.73,2.0,2.0,1.264911,0.623,1.4,1.356466,0.813,0.5988024,0.25,0.25,0.5882353,0.47619048,0.4489261,0.6,2.621,1,0.6425
7,SCOTLAND - LEAGUE ONE,02/12/2023,12:00,Kelty Hearts,Edinburgh City,1.57,4.33,5.0,1.5,2.5,1.57,2.25,1.4,1.356466,0.9,0.9,1.1357816,0.807,0.6369427,0.23094688,0.2,0.6666667,0.4,0.55928195,0.5,2.492,1,1.0
8,SCOTLAND - LEAGUE ONE,02/12/2023,12:00,Falkirk,Cove Rangers,1.45,4.5,6.0,1.67,2.15,1.83,1.83,1.8,1.2489996,0.735,1.3,1.1874342,0.978,0.6896552,0.22222222,0.16666667,0.5988024,0.4651163,0.6523899,0.5,2.436,1,0.6
9,SCOTLAND - LEAGUE ONE,02/12/2023,12:00,Alloa,Annan,1.8,3.8,4.2,1.62,2.25,1.57,2.25,1.0,1.3416408,0.975,0.5,0.92195445,0.817,0.5555556,0.2631579,0.23809524,0.61728394,0.44444445,0.40908614,0.5,2.264,1,1.0
10,SCOTLAND - LEAGUE TWO,02/12/2023,12:00,Stenhousemuir,Bonnyrigg Rose,1.67,3.8,5.0,1.8,2.0,1.73,2.0,1.3,1.1874342,0.929,1.5,1.2845232,0.761,0.5988024,0.2631579,0.2,0.5555556,0.5,0.4944266,-0.2,2.472,1,0.5165
