,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-10-03,02:00:00,SOUTH KOREA - K LEAGUE 2,Seongnam,Seoul E-Land,2.52,3.05,3.15,14.0,1.2483639
2,2025-10-03,02:00:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Jeonbuk,4.3,1.87,3.9,10.5,1.248353
3,2025-10-03,08:30:00,ARMENIA - PREMIER LEAGUE,Alashkert,Shirak Gyumri,1.44,7.8,4.4,27.0,1.2485628
4,2025-10-03,09:30:00,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Rukh Lviv,1.59,7.4,3.55,24.0,1.2483821
5,2025-10-03,10:45:00,CROATIA - PRVA NL,Opatija,Dugopolje,1.96,3.75,3.2,15.5,1.2484851
6,2025-10-03,11:00:00,EGYPT - PREMIER LEAGUE,Smouha,El Ismaily,1.68,6.8,3.45,16.5,1.2484299
7,2025-10-03,13:00:00,FINLAND - YKKONEN,Keski-Uusimaa,EPS,2.04,3.15,4.1,1000.0,1.2485377
8,2025-10-03,13:00:00,SERBIA - SUPER LIGA,Radnicki Nis,Radnik,2.46,3.4,2.98,1000.0,1.2484299
9,2025-10-03,13:00:00,CROATIA - PRVA NL,Karlovac,Sesvete,1.8,4.0,3.05,17.5,1.2484848
10,2025-10-03,13:00:00,FINLAND - YKKONEN,Tampere Utd,KPV Kokkola,2.28,2.7,4.1,22.0,1.2485375
11,2025-10-03,13:30:00,GERMANY - 2. BUNDESLIGA,Braunschweig,Paderborn,3.95,2.0,3.9,11.0,1.2483633
12,2025-10-03,13:30:00,GERMANY - 2. BUNDESLIGA,Dusseldorf,Nurnberg,2.52,2.88,3.8,15.0,1.2483631
13,2025-10-03,14:00:00,TURKEY - SUPER LIG,Trabzonspor,Kayserispor,1.48,7.6,5.0,980.0,1.2483021
14,2025-10-03,14:00:00,DENMARK - 1ST DIVISION,Horsens,Hobro,1.76,5.1,3.95,0.0,0.0
15,2025-10-03,14:00:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,Al Masry,2.84,2.78,3.05,11.0,1.24843
16,2025-10-03,14:00:00,DENMARK - SUPERLIGA,Odense,Sonderjyske,2.22,3.45,3.8,18.0,1.2482674
17,2025-10-03,14:00:00,TURKEY - SUPER LIG,Antalyaspor,Rizespor,2.98,2.68,3.3,9.6,1.2483022
18,2025-10-03,14:00:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Arab Contractors,2.98,3.2,2.68,9.0,1.2483345
19,2025-10-03,14:30:00,FRANCE - NATIONAL,Caen,Le Puy,2.0,4.2,3.35,1000.0,1.2482951
20,2025-10-03,14:30:00,FRANCE - NATIONAL,Paris 13 Atletico,Orleans,2.98,2.6,3.05,980.0,1.2484664
21,2025-10-03,14:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Versailles,4.0,2.04,3.1,8.6,1.2482947
22,2025-10-03,14:30:00,FRANCE - NATIONAL,Quevilly Rouen,Fleury Merogis,3.1,2.46,3.35,10.5,1.2482947
23,2025-10-03,14:30:00,FRANCE - NATIONAL,Stade Briochin,Rouen,4.2,2.0,3.4,980.0,1.2482951
24,2025-10-03,14:30:00,FRANCE - NATIONAL,Villefranche,Chateauroux,2.22,3.5,3.2,1000.0,1.248295
25,2025-10-03,14:30:00,FRANCE - NATIONAL,Concarneau,Sochaux,3.25,2.32,3.3,9.4,1.2482946
26,2025-10-03,14:30:00,FRANCE - NATIONAL,Aubagne FC,Dijon,4.0,2.22,2.98,9.6,1.2482948
27,2025-10-03,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Lausanne Ouchy,2.58,2.58,4.0,1000.0,1.2483275
28,2025-10-03,14:30:00,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Wil,3.5,2.16,3.65,12.0,1.2483659
29,2025-10-03,15:00:00,HUNGARY - OTP BANK LIGA,Kazincbarcika,MTK Budapest,3.8,1.87,3.65,1000.0,1.2483555
30,2025-10-03,15:00:00,FRANCE - LIGUE 2,Le Mans,Troyes,3.4,2.36,3.35,9.4,1.2482954
31,2025-10-03,15:00:00,FRANCE - LIGUE 2,Amiens,Boulogne,2.7,2.94,3.2,1000.0,1.2483833
32,2025-10-03,15:00:00,FRANCE - LIGUE 2,Guingamp,Nancy,2.24,3.6,3.4,13.5,1.248334
33,2025-10-03,15:00:00,FRANCE - LIGUE 2,Annecy,Laval,2.86,2.9,3.05,8.8,1.2483169
34,2025-10-03,15:00:00,FRANCE - LIGUE 2,Bastia,Dunkerque,2.34,3.45,3.25,12.0,1.2483168
35,2025-10-03,15:00:00,FRANCE - LIGUE 2,Pau FC,Clermont,1.82,4.8,3.85,18.5,1.2482953
36,2025-10-03,15:15:00,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Yverdon,2.16,3.4,3.65,980.0,1.2483658
37,2025-10-03,15:30:00,POLAND - DIVISION 1,Polonia Warszawa,S. Rzeszow,1.64,4.4,3.9,1000.0,1.2483332
38,2025-10-03,15:30:00,GERMANY - BUNDESLIGA,Hoffenheim,FC Koln,1.98,3.95,4.0,22.0,1.2480711
39,2025-10-03,15:45:00,FRANCE - LIGUE 1,Paris FC,Lorient,1.83,4.8,4.0,20.0,1.2480702
