,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,25/11/2023,07:30,BULGARIA - PARVA LIGA,Botev Vratsa,Lok. Plovdiv,3.6,3.6,1.95,2.03,1.8,1.91,1.05,1.44,1.3,7.0,1.1
2,25/11/2023,09:00,SLOVENIA - PRVA LIGA,Rogaska,Domzale,2.75,3.45,2.35,1.8,1.65,2.12,1.05,1.37,1.26,4.85,1.14
3,25/11/2023,11:30,NETHERLANDS - TWEEDE DIVISIE,Jong Sparta Rotterdam,Katwijk,3.05,3.35,2.18,1.47,1.38,2.57,1.01,1.24,1.14,3.25,1.25
8,25/11/2023,12:00,ENGLAND - CHAMPIONSHIP,Bristol City,Middlesbrough,3.6,3.3,2.1,2.05,1.73,2.0,1.06,1.4,1.33,7.0,1.1
12,25/11/2023,12:00,ENGLAND - LEAGUE ONE,Cheltenham,Oxford Utd,4.5,3.9,1.73,1.93,1.8,1.95,1.05,1.36,1.29,6.5,1.11
9,25/11/2023,12:00,ENGLAND - CHAMPIONSHIP,Millwall,Coventry,2.63,3.25,2.7,2.08,1.83,1.83,1.07,1.44,1.36,8.0,1.08
5,25/11/2023,12:00,ENGLAND - PREMIER LEAGUE,Burnley,West Ham,3.6,3.5,2.0,1.86,1.7,2.05,1.05,1.36,1.25,5.5,1.14
11,25/11/2023,12:00,ENGLAND - LEAGUE ONE,Fleetwood,Stevenage,3.0,3.4,2.3,1.95,1.75,2.0,1.05,1.4,1.29,6.5,1.11
6,25/11/2023,12:00,SCOTLAND - PREMIERSHIP,Dundee FC,Hibernian,2.55,3.4,2.63,2.03,1.75,2.0,1.06,1.4,1.33,7.0,1.1
4,25/11/2023,12:00,ENGLAND - LEAGUE TWO,Colchester,Barrow,2.7,3.3,2.55,2.0,1.73,2.0,1.05,1.4,1.29,7.0,1.1
7,25/11/2023,12:00,SCOTLAND - PREMIERSHIP,Ross County,Kilmarnock,2.7,3.3,2.6,2.15,1.91,1.91,1.07,1.44,1.36,8.0,1.08
10,25/11/2023,12:00,ENGLAND - LEAGUE ONE,Lincoln,Barnsley,3.0,3.4,2.3,1.93,1.75,2.0,1.05,1.4,1.29,6.5,1.11
13,25/11/2023,12:15,ITALY - SERIE C,ACR Messina,Juve Stabia,3.75,3.0,2.07,2.42,2.1,1.65,1.11,1.6,1.5,7.5,1.06
14,25/11/2023,13:00,BAHRAIN - PREMIER LEAGUE,Al-Ahli Manama,Al-Najma,2.57,3.15,2.7,2.02,1.75,1.95,1.07,1.45,1.34,5.8,1.1
15,25/11/2023,13:00,BELARUS - VYSSHAYA LIGA,Slavia Mozyr,FC Gomel,2.42,3.18,2.95,2.26,1.92,1.84,1.05,1.48,1.38,7.9,1.03
16,25/11/2023,14:15,MOROCCO - BOTOLA PRO,Youssoufia Berrechid,Maghreb Fez,3.25,3.1,2.2,2.4,2.1,1.67,1.1,1.53,1.44,11.0,1.05
17,25/11/2023,14:30,ITALY - SERIE C,Juventus U23,Arezzo,2.42,3.2,2.85,2.22,1.93,1.78,1.09,1.52,1.4,6.7,1.07
18,25/11/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Genk,3.6,3.75,1.91,1.6,1.57,2.25,1.03,1.29,1.18,4.33,1.2
19,25/11/2023,19:00,URUGUAY - PRIMERA DIVISION,Maldonado,Defensor Sp.,3.5,3.1,2.2,2.1,1.83,1.83,1.07,1.44,1.33,8.0,1.08
20,25/11/2023,20:30,BOLIVIA - DIVISION PROFESIONAL,Palmaflor,Bolivar,4.2,3.6,1.7,1.5,1.5,2.5,1.03,1.25,1.14,3.75,1.25
