Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,01/08/2023,19:00,BRAZIL - SERIE B,Mirassol,Avai,1.64,3.72,5.75,2.3,2.3,2.25,1.61
