,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,22/12/2023,05:30,BANGLADESH - PREMIER LEAGUE,Fortis,Mohammedan,3.85,3.65,1.75,1.7,1.68,2.13,1.01,1.33,1.21,5.2,1.12
2,22/12/2023,09:00,AZERBAIJAN - PREMIER LEAGUE,Gabala,Sabah Baku,4.2,3.65,1.72,1.9,1.82,1.8,1.02,1.39,1.29,6.05,1.08
3,22/12/2023,11:30,INDIA - ISL,East Bengal,Odisha FC,2.55,3.5,2.6,1.73,1.57,2.25,1.04,1.33,1.22,5.5,1.14
4,22/12/2023,14:30,ITALY - SERIE C,Fiorenzuola,Novara,3.0,3.05,2.37,2.15,1.85,1.87,1.08,1.5,1.38,6.4,1.08
5,22/12/2023,15:30,ROMANIA - LIGA 1,Din. Bucuresti,FC Voluntari,2.4,3.25,2.8,2.05,1.8,1.91,1.06,1.44,1.33,8.0,1.08
6,22/12/2023,16:00,ENGLAND - LEAGUE TWO,Forest Green,Gillingham,2.8,3.5,2.45,2.03,1.8,1.91,1.05,1.4,1.3,7.0,1.1
7,22/12/2023,16:45,ENGLAND - CHAMPIONSHIP,Bristol City,Hull,2.7,3.3,2.63,2.15,1.83,1.83,1.07,1.44,1.36,8.0,1.08
8,22/12/2023,16:45,ITALY - SERIE C,Triestina,Padova,2.62,3.05,2.7,2.07,1.78,1.93,1.08,1.5,1.37,6.1,1.09
9,22/12/2023,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Newry City,Carrick Rangers,3.45,3.7,1.93,1.7,1.62,2.15,1.04,1.34,1.23,4.4,1.17
10,22/12/2023,16:45,ITALY - SERIE C,ACR Messina,Monopoli,2.6,2.87,2.85,2.5,2.05,1.7,1.12,1.6,1.5,7.7,1.05
