,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,29/04/2024,14:30,ROMANIA - LIGA 1,Rapid Bucharest,Universitatea Craiova,2.2,3.2,2.88,2.0,1.85,1.73,2.0,H,D,D
2,BTTS Sim,29/04/2024,16:15,PORTUGAL - LIGA PORTUGAL,Club Football Estrela,Farense,2.2,3.25,3.5,1.95,1.9,1.7,2.05,D,H,D
3,BTTS Sim,29/04/2024,20:30,PARAGUAY - PRIMERA DIVISION,Olimpia,Club Sportivo Ameliano,1.91,3.4,4.2,1.98,1.83,1.83,1.83,A,H,D
