,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-07-28,12:30:00,FINLAND - YKKONEN,OLS Oulu,Jazz Pori,1.86,3.75,4.4,28.0,1.2459214
2,2025-07-28,14:00:00,POLAND - DIVISION 1,Odra Opole,Legnica,3.4,2.26,3.35,9.4,1.2458835
3,2025-07-28,14:00:00,DENMARK - SUPERLIGA,Midtjylland,Sonderjyske,1.58,5.7,5.1,36.0,1.2458466
4,2025-07-28,19:00:00,BRAZIL - SERIE B,Avai,Botafogo SP,1.78,6.2,3.5,14.5,1.245951
