,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_Under25,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,SOUTH KOREA - K LEAGUE 2,2024-10-04,02:00,Suwon Bluewings,Jeonnam,1.91,3.1,3.6,2.15,2.0,1.73,1.67,1.5454545,1.3726971,0.88821584,0.5191807,0.6519116,1.2556545,0.5682547,0.10683748,0.18800984,1.0909091,1.1642044,1.0671874,0.90909094,0.66804266,0.73484695,0.18181819,1.2662171,6.9641943,0.36376625,0.107202895,0.72733766,1.5867769,0.80039054,1.322314,0.45927933,1.0909091,1.443137,1.3228756,0.47157806,0.41976517,0.8901287,0.4792269,0.103517376,0.21600913,1.0,0.8528029,0.8528029,1.4545455,1.233151,0.84779125,-0.45454547,1.4373989,-3.1622777,0.3350556,0.048193377,0.72727275,1.172604,1.7190082,1.0434353,0.5235602,0.32258064,0.2777778,0.4651163,0.5988024,0.5,0.5780347,1.6230366,1.8848168,0.61612904,1.1612903,0.53055555,0.8611111,0.6935484,0.5387097,0.28528628,0.23752496,0.30671507,0.07462686,0.18095239,0.53055555,1.1612903,0.61612904,0.88837206,1.6744186,0.6935484,1.075,8.61,0.455,2.816,-0.13821138,0.05807201,0.22183508,0.41811848,0.3024944,0.868159,0.29554877,2.1265464,30.752645,0.6788225,13.495733,1.8484584,1.3568935,1.3622723,0.7340677,2.1265464,0.5,1.19,1.0,0.7839
2,SOUTH KOREA - K LEAGUE 2,2024-10-04,02:00,Anyang,Bucheon FC 1995,1.95,3.2,3.5,2.1,1.8,1.8,1.7,2.0,1.1281521,0.56407607,0.39820465,0.2909684,0.7307007,0.47691518,0.21873881,0.45865348,1.5454545,0.8907235,0.5763505,0.6363636,0.4810457,0.75592893,0.90909094,1.1642044,1.2806249,0.56079495,0.13430513,1.0531248,2.9504132,0.46656948,1.0413224,0.29397237,0.90909094,1.0833068,1.1916375,0.33392885,0.3185226,0.9538637,0.5843831,0.059054617,0.10105463,0.8181818,0.83319557,1.0183501,1.0909091,0.8999541,0.8249579,-0.27272728,1.0523489,-3.8586123,0.35542366,0.081325784,1.1900827,0.572822,1.785124,0.54997194,0.51282054,0.3125,0.2857143,0.47619048,0.5882353,0.5555556,0.5555556,1.6410257,1.7948718,0.609375,1.09375,0.55714285,0.9142857,0.65625,0.53125,0.2736292,0.24271844,0.28440368,0.04477612,0.20754717,0.55714285,1.09375,0.609375,0.9285714,1.6666666,0.65625,1.1666666,8.65,1.091,2.211,-0.14450867,0.03468208,0.22543353,0.40462428,0.2851182,0.8220908,0.2891712,2.013703,32.005383,0.56568545,11.309933,1.8241758,1.3699634,1.3315508,0.75100404,2.013703,0.3,1.25,1.0,0.8421
3,CHINA - SUPER LEAGUE,2024-10-04,08:35,Cangzhou,Changchun Yatai,2.15,3.5,3.3,1.75,1.62,2.2,2.05,1.5454545,1.3726971,0.88821584,0.32846513,0.31736353,0.96620154,0.58027434,0.21062624,0.36297703,0.90909094,0.7925271,0.8717798,1.1818181,1.3360853,1.1305337,-0.27272728,1.5427784,-5.656854,0.39121917,0.15517336,0.65015507,1.2396694,0.58118653,1.7190082,0.91855866,0.8181818,1.1134044,1.3608277,0.4459404,0.46254635,1.0372381,0.54534966,0.27740878,0.5086806,0.8181818,0.7158189,0.8748898,1.6363636,1.6109132,0.98444694,-0.8181818,1.2662171,-1.5475987,0.29521018,0.22072905,1.2644628,0.46317694,2.677686,0.98444694,0.4651163,0.2857143,0.3030303,0.5714286,0.4878049,0.61728394,0.45454547,1.6279069,1.5348837,0.6142857,0.94285715,0.6515151,1.060606,0.5,0.5857143,0.23000948,0.23893805,0.21100917,0.029411765,0.33333334,0.6515151,0.94285715,0.6142857,1.2285714,1.8857143,0.5,1.0802469,8.95,0.727,2.486,-0.15083799,-0.022346368,0.24022347,0.36871508,0.2442178,0.7285831,0.32031226,1.7846569,34.01935,0.42426407,-8.530766,1.6983792,1.3742071,1.2358974,0.80912864,1.7846569,0.2,1.35,1.0,0.737
4,CHINA - SUPER LEAGUE,2024-10-04,08:35,Chengdu Rongcheng,Zhejiang Professional,1.91,3.4,4.2,1.9,1.75,2.0,1.95,2.0,1.3483998,0.6741999,0.24141179,0.24792838,1.0269936,0.528379,0.1779641,0.33681145,1.7272727,1.4200454,0.8221316,0.54545456,0.6555548,1.2018504,1.1818181,1.6958871,1.4349813,0.637194,0.1710445,1.1822333,2.198347,1.11575,0.6446281,0.5547002,2.1818182,1.1134044,0.51031035,0.8467244,0.7986134,0.94317997,0.24409978,0.15273361,0.62570155,2.1818182,1.1922616,0.54645324,1.2727273,0.86243933,0.6776309,0.90909094,1.443137,1.5874507,0.41662908,0.1943705,2.9752066,0.87432516,2.3140495,0.47434166,0.5235602,0.29411766,0.23809524,0.5263158,0.51282054,0.5714286,0.5,1.7801048,2.198953,0.5617647,1.2352941,0.4547619,0.8095238,0.5588235,0.5735294,0.35093075,0.28060263,0.3747954,0.10526316,0.28301886,0.4547619,1.2352941,0.5617647,1.0052632,2.2105262,0.5588235,1.0857143,9.51,-0.182,2.462,-0.15667719,0.08412198,0.20084122,0.44164038,0.3666234,1.1621962,0.40027806,2.8467877,36.68611,0.07071068,-1.4320962,1.8087759,1.2378459,1.4612286,0.6843556,2.8467877,0.8,1.49,1.0,0.8625
5,CHINA - SUPER LEAGUE,2024-10-04,09:00,Meizhou Hakka,Qingdao Hainiu,2.25,3.2,3.25,2.0,1.75,2.0,1.85,1.8181819,1.3360853,0.73484695,0.5450398,0.56983745,1.045497,0.45055163,0.14679156,0.3258041,1.8181819,1.6414064,0.9027735,1.3636364,1.06794,0.78315604,0.45454547,2.1046977,4.630335,0.46728888,0.20725854,1.1427354,2.3140495,1.2896764,2.9752066,0.4894725,0.27272728,0.44536176,1.6329932,0.27051744,0.48451483,1.7910669,0.766979,0.0854692,0.111436166,0.45454547,0.78202957,1.7204651,1.4545455,1.1570839,0.79549515,-1.0,0.73854893,-0.73854893,0.23467691,0.07296854,0.22727273,1.5640591,1.4545455,1.1570839,0.44444445,0.3125,0.30769232,0.5,0.5405405,0.5714286,0.5,1.4222223,1.4444444,0.703125,1.015625,0.6923077,0.9846154,0.625,0.578125,0.17854765,0.17431192,0.18181819,0.007751938,0.23076923,0.6923077,1.015625,0.703125,1.125,1.625,0.625,1.1428572,8.7,1.545,1.781,-0.109195404,0.0057471264,0.25862068,0.37356323,0.19430047,0.5634714,0.24058236,1.3802174,25.407719,0.21213204,4.289153,1.6410257,1.3675214,1.2,0.8333333,1.3802174,0.05,0.95,1.0,0.8135
6,ROMANIA - LIGA 2,2024-10-04,11:00,Csikszereda M. Ciuc,Mioveni,2.18,3.1,3.35,2.3,2.0,1.72,1.55,2.090909,1.2398347,0.5929644,0.3157581,0.22747132,0.7203974,0.493418,0.15908165,0.32240748,1.2727273,0.86243933,0.6776309,0.6363636,0.97912085,1.5386186,0.6363636,1.5534552,2.441144,0.5076344,0.1298433,0.8901808,0.34710744,3.1622777,0.46280992,1.3462912,1.3636364,1.2984415,0.95219046,0.34517348,0.45135072,1.3076054,0.6457318,0.16270396,0.25196832,0.6363636,0.7713892,1.212183,0.72727275,1.4200454,1.9525625,-0.09090909,1.6211413,-17.832554,0.29823467,0.11454249,0.34710744,1.4142135,0.92561984,1.11575,0.4587156,0.32258064,0.29850745,0.4347826,0.6451613,0.5,0.5813953,1.4220183,1.5366973,0.7032258,1.0806452,0.6507463,0.92537314,0.7419355,0.5,0.19597101,0.17424242,0.21157324,0.03875969,0.14814815,0.6507463,1.0806452,0.7032258,0.9478261,1.4565217,0.7419355,1.15,8.63,0.727,2.538,-0.10660487,0.028968714,0.2526072,0.38818076,0.21418676,0.61614394,0.21220462,1.5092382,24.70243,1.0606601,20.556046,1.6746542,1.354238,1.2366027,0.8086672,1.5092382,0.25,0.92,1.0,0.7185
7,ROMANIA - LIGA 2,2024-10-04,13:00,Hunedoara,Unirea Slobozia,1.88,3.4,4.0,2.25,2.05,1.7,1.6,2.0,1.1547005,0.57735026,0.4415528,0.26819918,0.6074,0.41197252,0.070397064,0.17087805,1.7777778,1.2272624,0.69033504,0.6666667,0.8164966,1.2247449,1.1111112,1.7284832,1.555635,0.5267654,0.101808645,1.1522716,1.7777778,1.2272624,0.969697,0.5613414,1.9090909,1.2398347,0.64943725,0.29406425,0.21623431,0.73533016,0.50840735,0.0794705,0.15631264,0.90909094,0.66804266,0.73484695,0.45454547,0.8907235,1.9595917,0.45454547,1.1570839,2.5455844,0.42026123,0.20809196,2.7272727,0.22268088,0.2892562,1.3997084,0.5319149,0.29411766,0.25,0.44444445,0.625,0.4878049,0.5882353,1.8085107,2.1276596,0.5529412,1.1764706,0.47,0.85,0.6617647,0.47058824,0.3451968,0.28787878,0.3605442,0.08108108,0.20353982,0.47,1.1764706,0.5529412,0.83555555,1.7777778,0.6617647,1.097561,9.28,0.091,2.395,-0.1637931,0.06465517,0.2025862,0.43103448,0.35326424,1.092764,0.34236234,2.6767144,37.234833,0.9192388,18.004162,1.8457447,1.281915,1.439834,0.69452447,2.6767144,0.6,1.52,1.0,0.8631
8,ENGLAND - CHAMPIONSHIP,2024-10-04,15:45,Hull,Middlesbrough,2.4,3.4,3.0,1.8,1.62,2.2,2.0,1.1818181,1.1922616,1.0088367,0.33807975,0.29583064,0.87503207,0.5425957,0.16145203,0.29755494,1.1818181,1.0285189,0.8702853,1.1818181,0.7158189,0.6056929,0.0,1.2792042,1.0,0.48575488,0.093505725,0.83378655,1.6115702,0.75424725,1.5041323,0.56242913,1.7272727,1.4200454,0.8221316,0.5923556,0.3962214,0.6688911,0.3647744,0.12891327,0.35340548,1.4545455,0.9875255,0.6789238,1.3636364,1.6109132,1.1813363,0.09090909,2.1513016,23.66432,0.3802285,0.16857414,1.4545455,0.9875255,4.214876,0.52117777,0.41666666,0.29411766,0.33333334,0.5555556,0.5,0.61728394,0.45454547,1.4166666,1.25,0.7058824,0.88235295,0.8,1.1333333,0.5294118,0.5882353,0.14682156,0.1724138,0.11111111,0.0625,0.30769232,0.8,0.88235295,0.7058824,1.3333334,1.6666666,0.5294118,1.1111112,8.8,-0.545,2.612,-0.11363637,-0.045454547,0.27272728,0.3409091,0.17158714,0.5033223,0.26415095,1.2328829,26.565052,0.28284273,-5.710593,1.5833334,1.4166666,1.117647,0.8947368,1.2328829,0.4,1.0,1.0,0.5176
9,ENGLAND - CHAMPIONSHIP,2024-10-04,15:45,Birmingham,Cardiff,1.91,3.5,4.2,2.1,1.83,1.83,1.73,1.5454545,1.3726971,0.88821584,0.49680847,0.482057,0.97030747,0.4731628,0.12414358,0.2623697,1.3636364,1.06794,0.78315604,1.2727273,1.2128786,0.952976,0.09090909,1.1642044,12.806249,0.41505834,0.0948637,0.8893474,2.355372,0.61828107,1.3884298,1.1118053,1.3636364,1.4937888,1.0954452,0.47494516,0.4353514,0.9166351,0.48721835,0.07944274,0.16305366,0.90909094,0.7925271,0.8717798,1.9090909,1.3787047,0.72217864,-1.0,1.9069252,-1.9069252,0.23720723,0.05454354,1.1570247,0.62269986,5.553719,0.4739297,0.5235602,0.2857143,0.23809524,0.47619048,0.5780347,0.5464481,0.5464481,1.8324608,2.198953,0.54571426,1.2,0.4547619,0.8333333,0.6,0.4942857,0.3576621,0.2939002,0.3747954,0.09090909,0.25,0.4547619,1.2,0.54571426,0.9095238,2.0,0.6,1.1475409,9.61,0.182,2.866,-0.16545266,0.07284079,0.1987513,0.43704474,0.36632797,1.1734706,0.3776612,2.8744042,38.4847,0.52325904,10.481218,1.8087759,1.2378459,1.4612286,0.6843556,2.8744042,0.7,1.59,1.0,0.8563
10,NICARAGUA - LIGA PRIMERA,2024-10-04,20:00,Ferretti,UNAN-Managua,1.73,3.5,4.0,2.25,2.0,1.65,1.62,1.8181819,1.3360853,0.73484695,0.35376072,0.2537562,0.71731025,0.49745855,0.14620334,0.29390055,1.4545455,1.1570839,0.79549515,1.0,0.6030227,0.6030227,0.45454547,1.0756508,2.366432,0.5085052,0.15048535,0.98152536,1.4545455,1.1570839,1.0909091,0.5527708,0.8181818,1.3360853,1.6329932,0.55960757,0.47995812,0.8576691,0.44701144,0.12279542,0.2747031,1.0909091,0.8999541,0.8249579,2.4545455,1.3726971,0.559247,-1.3636364,2.1007674,-1.5405626,0.2779918,0.13246201,1.785124,0.54997194,3.123967,1.0785478,0.5780347,0.2857143,0.25,0.44444445,0.61728394,0.5,0.6060606,2.0231214,2.3121388,0.4942857,1.1428572,0.4325,0.875,0.64285713,0.46285716,0.39580977,0.33843213,0.39616057,0.06666667,0.2173913,0.4325,1.1428572,0.4942857,0.7688889,1.7777778,0.64285713,1.125,9.23,1.0,2.672,-0.19176598,0.054171182,0.18743229,0.43336946,0.38767344,1.192742,0.36862507,2.9216092,41.508827,0.89095455,17.484426,1.984104,1.3280346,1.4940152,0.6693372,2.9216092,0.5,1.77,1.0,0.9127
