Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,IRAQ - SUPER LEAGUE,15/12/2023,08:30,Naft Al-Basra,Newroz,2.32,2.85,3.05
2,VIETNAM - V.LEAGUE 1,15/12/2023,09:15,Cong An,Quang Nam,1.6,3.7,5.1
3,SERBIA - SUPER LIGA,15/12/2023,14:00,Vozdovac,Zeleznicar Pancevo,2.1,3.25,3.4
4,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,15/12/2023,15:00,Al Hilal,Al Wehda,1.18,7.5,10.0
5,SPAIN - LALIGA2,15/12/2023,16:30,R. Oviedo,Elche,2.55,3.0,3.1
