,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,22/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Minaa,Naft Al-Basra,2.87,2.77,2.5,2.67,2.17,1.66,1.09,1.57,1.55,10.0,1.02
2,22/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Shabab,3.6,3.5,1.91,1.8,1.73,2.0,1.04,1.36,1.25,5.0,1.14
3,22/12/2023,12:30,ROMANIA - LIGA 1,Otelul,FC Botosani,1.62,3.75,5.75,2.2,2.2,1.62,1.07,1.5,1.4,9.0,1.07
4,22/12/2023,13:00,ALBANIA - SUPERLIGA,Vllaznia,Skenderbeu,1.91,3.2,3.7,2.25,2.05,1.73,1.06,1.47,1.43,8.4,1.04
5,22/12/2023,14:30,ITALY - SERIE C,Lucchese,Ancona,2.0,3.25,3.65,2.25,1.98,1.75,1.09,1.52,1.42,6.8,1.07
6,22/12/2023,14:30,ITALY - SERIE C,Legnago Salus,Mantova,4.75,3.25,1.78,2.37,2.18,1.6,1.1,1.57,1.47,7.3,1.06
7,22/12/2023,14:30,ITALY - SERIE C,Atalanta U23,Arzignano,1.83,3.25,4.45,2.32,2.12,1.65,1.1,1.55,1.45,7.2,1.06
8,22/12/2023,16:00,NETHERLANDS - EERSTE DIVISIE,NAC Breda,Willem II,2.4,3.4,2.9,1.98,1.73,2.0,1.05,1.4,1.29,6.5,1.11
9,22/12/2023,16:45,BELGIUM - JUPILER PRO LEAGUE,RWDM,Club Brugge KV,6.5,5.0,1.4,1.57,1.8,1.95,1.03,1.29,1.17,4.33,1.2
10,22/12/2023,16:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Newry City,Carrick Rangers,3.45,3.7,1.93,1.7,1.62,2.15,1.04,1.34,1.23,4.4,1.17
11,22/12/2023,16:45,ITALY - SERIE C,Taranto,Latina,1.98,3.0,4.2,2.5,2.12,1.65,1.12,1.6,1.5,7.6,1.05
