,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,QBa14i17,18/08/2023,11:30,BELARUS - VYSSHAYA LIGA,Naftan,Energetik-BGU,ROUND 18,3.08,3.32,2.32,1.43,2.7,1.03,8.2,1.32,2.98,2.08,1.75,3.48,1.24,6.8,1.06,1.81,1.95,,,,,,,,,,,,,,,,,,,,,
2,tjUj3wlS,18/08/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Fateh,ROUND 2,3.8,3.5,1.91,1.36,3.0,1.05,8.5,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.73,2.0,3.45,1.3,1.83,1.98,11.0,8.5,10.0,17.0,12.0,7.0,9.0,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
3,I7yN9vVL,18/08/2023,12:30,FINLAND - VEIKKAUSLIIGA,Mariehamn,Honka,-,3.5,3.3,1.95,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.91,1.91,3.45,1.3,1.83,2.03,9.5,7.0,9.0,17.0,10.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
4,YJgpjgl3,18/08/2023,14:00,SWEDEN - SUPERETTAN,Utsikten,Vasteras SK,ROUND 19,2.63,3.25,2.45,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.68,1.45,1.53,2.43,12.0,9.5,13.0,26.0,10.0,6.5,10.0,19.0,15.0,10.0,12.0,26.0,26.0,21.0,26.0,41.0,151.0
5,bVGIbcdq,18/08/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hazem,Al Ettifaq,ROUND 2,4.5,3.5,1.8,1.33,3.25,1.04,9.0,1.2,4.33,1.73,2.08,2.63,1.44,4.5,1.17,1.67,2.1,4.4,1.2,2.05,1.75,12.0,8.5,9.5,15.0,15.0,7.0,9.0,13.0,23.0,15.0,13.0,23.0,41.0,34.0,34.0,41.0,151.0
6,fcARdyRe,18/08/2023,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Shabab,ROUND 2,4.0,3.6,1.83,1.33,3.25,1.04,9.0,1.22,4.0,1.73,2.08,2.63,1.44,4.5,1.17,1.67,2.1,4.0,1.23,2.0,1.8,12.0,8.5,9.5,15.0,13.0,7.0,9.0,15.0,21.0,15.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
7,0ldt7eMG,18/08/2023,15:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Ballymena,Linfield,ROUND 4,7.65,4.9,1.36,1.29,3.42,1.01,14.6,1.16,4.33,1.62,2.29,2.42,1.47,4.25,1.17,1.83,1.93,,,,,13.0,6.0,6.0,7.5,18.0,8.0,6.5,8.5,36.0,18.0,14.0,17.0,101.0,61.0,51.0,67.0,201.0
8,b5kn2hUj,18/08/2023,15:45,BELGIUM - JUPILER PRO LEAGUE,Leuven,Antwerp,ROUND 4,4.75,3.8,1.67,1.29,3.5,1.03,15.0,1.17,5.0,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,4.5,1.19,2.2,1.65,15.0,9.5,9.5,13.0,17.0,7.5,8.5,12.0,26.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,151.0
