Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
15,25/08/2024,00:00,USA - USL CHAMPIONSHIP,Sacramento Republic,San Antonio,1.65,3.5,4.9,2.02,1.95,1.75,1.07,1.4,1.34,5.9,1.1
27,25/08/2024,00:05,MEXICO - LIGA MX,Club America,Puebla,1.38,4.75,8.0,1.53,1.8,1.95,1.03,1.29,1.17,4.0,1.22
26,25/08/2024,08:00,SWEDEN - SUPERETTAN,Ostersund,Skovde AIK,1.38,5.0,7.5,1.57,1.8,1.95,1.03,1.29,1.17,4.33,1.2
25,25/08/2024,09:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Uthai Thani,1.39,4.75,6.7,1.57,1.83,1.87,1.03,1.3,1.19,3.95,1.21
24,25/08/2024,09:30,POLAND - DIVISION 1,LKS Lodz,Chrobry Glogow,1.62,3.6,4.5,1.85,1.83,1.83,1.05,1.36,1.25,6.0,1.13
23,25/08/2024,10:00,FINLAND - VEIKKAUSLIIGA,KuPS,Mariehamn,1.33,4.33,9.0,1.75,2.1,1.67,1.04,1.33,1.22,5.5,1.14
22,25/08/2024,11:30,SWITZERLAND - SUPER LEAGUE,Basel,Yverdon,1.5,4.5,5.5,1.67,1.8,1.91,1.03,1.3,1.2,5.0,1.17
21,25/08/2024,11:45,NETHERLANDS - EREDIVISIE,G.A. Eagles,Waalwijk,1.7,4.0,4.75,1.62,1.62,2.2,1.03,1.3,1.18,4.5,1.18
20,25/08/2024,12:00,POLAND - DIVISION 1,Arka Gdynia,Leczna,1.55,3.9,4.75,1.95,2.0,1.73,1.05,1.4,1.29,6.5,1.11
19,25/08/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Nasaf Qarshi,Andijan,1.5,3.75,6.3,2.0,2.12,1.57,1.03,1.4,1.34,6.95,1.05
18,25/08/2024,12:30,ENGLAND - PREMIER LEAGUE,Liverpool,Brentford,1.22,7.0,11.0,1.36,1.8,1.95,1.01,1.2,1.1,3.0,1.4
17,25/08/2024,13:00,ROMANIA - LIGA 1,CFR Cluj,FC Botosani,1.6,4.1,5.0,1.75,1.83,1.83,1.04,1.36,1.25,5.5,1.14
16,25/08/2024,13:00,PERU - LIGA 1,Sporting Cristal,Cajamarca,1.25,5.5,10.0,1.44,1.83,1.83,1.02,1.22,1.13,3.5,1.29
28,25/08/2024,13:30,AZERBAIJAN - PREMIER LEAGUE,Zira,Shamakhi,1.42,4.05,7.1,1.65,1.8,1.8,12.7,1.29,1.22,3.75,1.19
29,25/08/2024,14:30,SERBIA - SUPER LIGA,Vojvodina,Napredak,1.5,4.05,6.1,1.7,1.8,1.91,1.04,1.35,1.23,4.45,1.17
13,25/08/2024,15:00,MEXICO - LIGA MX,Toluca,Atl. San Luis,1.5,4.2,6.0,1.53,1.62,2.2,1.03,1.25,1.14,3.75,1.25
14,25/08/2024,15:00,ECUADOR - LIGA PRO,Ind. del Valle,Tecnico U.,1.33,4.75,8.0,1.85,2.38,1.53,1.04,1.36,1.25,6.0,1.13
12,25/08/2024,16:00,BRAZIL - SERIE A,Fortaleza,Corinthians,1.73,3.5,5.5,2.25,2.1,1.67,1.08,1.5,1.4,9.0,1.07
11,25/08/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Royal Pari,1.18,6.25,13.0,1.44,2.0,1.73,1.02,1.22,1.13,3.4,1.3
10,25/08/2024,16:30,PORTUGAL - LIGA PORTUGAL,Braga,Moreirense,1.57,4.2,5.0,1.88,1.95,1.8,1.04,1.36,1.25,6.0,1.13
9,25/08/2024,17:00,PARAGUAY - PRIMERA DIVISION,Olimpia Asuncion,Ameliano,1.62,3.5,5.5,2.15,2.1,1.67,1.08,1.44,1.36,9.0,1.07
8,25/08/2024,18:00,PANAMA - LPF,San Francisco,Arabe Unido,1.53,3.5,6.7,2.15,2.22,1.52,1.05,1.5,1.4,9.0,1.03
7,25/08/2024,18:30,BRAZIL - SERIE A,Sao Paulo,Vitoria,1.73,3.6,5.25,2.3,2.2,1.62,1.08,1.5,1.44,10.0,1.06
6,25/08/2024,19:30,PARAGUAY - PRIMERA DIVISION,Libertad Asuncion,2 de Mayo,1.65,3.6,5.0,1.95,1.83,1.83,1.06,1.4,1.29,6.5,1.11
5,25/08/2024,20:00,BRAZIL - SERIE A,Flamengo RJ,Bragantino,1.67,3.7,5.5,1.97,1.91,1.91,1.06,1.4,1.29,6.0,1.13
4,25/08/2024,20:30,ARGENTINA - LIGA PROFESIONAL,River Plate,Newells Old Boys,1.42,4.5,8.0,2.05,2.38,1.53,1.06,1.44,1.33,8.0,1.08
3,24/08/2024,22:30,PERU - LIGA 1,U. de Deportes,Cesar Vallejo,1.29,4.75,11.0,1.83,2.25,1.57,1.06,1.36,1.25,6.0,1.13
2,24/08/2024,22:30,USA - MLS,Real Salt Lake,San Jose Earthquakes,1.33,6.0,8.0,1.33,1.62,2.2,1.01,1.18,1.08,2.75,1.4
1,24/08/2024,23:30,USA - MLS,Portland Timbers,St. Louis City,1.62,4.33,4.75,1.33,1.4,2.75,1.01,1.2,1.08,2.75,1.4
