,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,06/01/2024,07:45,Perth Glory,Melbourne Victory,4.2,4.33,1.7,1.53,2.4,1.57,2.25,1.3,1.1874342,0.506,1.1,1.3,0.719,0.23809524,0.23094688,0.5882353,0.6535948,0.41666666,0.47320038,0.2,2.487,1,0.5694
2,PORTUGAL - LIGA PORTUGAL 2,06/01/2024,08:00,Nacional,Tondela,1.95,3.5,3.75,1.95,1.9,1.8,1.91,1.8,1.2489996,0.462,1.5,1.2845232,0.487,0.51282054,0.2857143,0.26666668,0.51282054,0.5263158,0.31492403,0.3,2.534,1,0.5284
3,PORTUGAL - LIGA PORTUGAL 2,06/01/2024,08:00,Oliveirense,Maritimo,4.5,3.8,1.7,1.7,2.1,1.67,2.1,1.5,1.2845232,0.491,2.4,1.2,0.454,0.22222222,0.2631579,0.5882353,0.5882353,0.47619048,0.45755666,-0.9,2.485,1,0.9219
4,ENGLAND - FA CUP,06/01/2024,09:30,AFC Wimbledon,Ipswich,5.0,4.2,1.62,1.65,2.2,1.7,2.05,1.9,1.3747727,0.738,1.8,1.2489996,0.707,0.2,0.23809524,0.61728394,0.6060606,0.45454547,0.5354668,0.1,2.624,1,0.5069
5,ENGLAND - FA CUP,06/01/2024,09:30,Maidstone,Stevenage,6.0,4.33,1.53,1.75,2.05,1.91,1.91,0.3,0.45825756,0.922,1.9,1.3747727,0.579,0.16666667,0.23094688,0.6535948,0.5714286,0.4878049,0.61640275,-1.6,1.833,1,0.5053
6,ENGLAND - FA CUP,06/01/2024,09:30,Coventry,Oxford Utd,1.57,4.33,5.25,1.65,2.2,1.7,2.05,1.7,1.1,0.775,1.6,1.4282857,0.849,0.6369427,0.23094688,0.1904762,0.6060606,0.45454547,0.5714625,0.1,2.528,1,0.5004
7,ENGLAND - LEAGUE ONE,06/01/2024,09:30,Fleetwood,Derby,5.5,4.0,1.6,1.8,2.0,1.8,1.95,0.8,1.1661904,1.397,1.7,1.3453624,0.76,0.18181819,0.25,0.625,0.5555556,0.5,0.5531106,-0.9,2.512,1,0.8925
8,ENGLAND - FA CUP,06/01/2024,09:45,Sunderland,Newcastle,4.0,4.33,1.73,1.67,2.15,1.67,2.1,1.8,1.4696939,1.109,0.6,0.9165151,1.052,0.25,0.23094688,0.5780347,0.5988024,0.4651163,0.4513333,1.2,2.386,1,0.5061
9,ENGLAND - LEAGUE TWO,06/01/2024,10:00,Harrogate,Doncaster,2.4,3.5,2.8,2.03,1.83,1.8,1.91,1.1,1.3,0.82,1.0,1.3416408,0.828,0.41666666,0.2857143,0.35714287,0.49261084,0.5464481,0.15158132,0.1,2.642,1,0.5747
10,ITALY - SERIE C,06/01/2024,10:00,AlbinoLeffe,L.R. Vicenza,4.15,3.15,1.93,2.42,1.5,2.15,1.62,1.4,1.356466,0.962,1.0,1.0954452,1.188,0.24096386,0.31746033,0.5181347,0.41322315,0.6666667,0.32570073,0.4,2.452,1,0.6
11,ITALY - SERIE C,06/01/2024,10:00,AlbinoLeffe,L.R. Vicenza,4.15,3.15,1.93,2.42,1.5,2.15,1.62,1.4,1.356466,0.962,1.0,1.0954452,1.188,0.24096386,0.31746033,0.5181347,0.41322315,0.6666667,0.32570073,0.4,2.452,1,0.6
12,ITALY - SERIE C,06/01/2024,10:00,Novara,Alessandria,1.93,3.15,4.15,2.5,1.47,2.18,1.6,0.8,1.1661904,1.051,1.2,1.2489996,0.93,0.5181347,0.31746033,0.24096386,0.4,0.6802721,0.32570073,-0.4,2.415,1,0.6
13,ITALY - SERIE C,06/01/2024,10:00,Virtus Verona,Atalanta U23,2.7,3.1,2.57,2.32,1.55,2.0,1.72,1.5,1.2845232,0.99,1.25,1.3919411,1.346,0.37037036,0.32258064,0.38910505,0.43103448,0.6451613,0.07765388,0.25,2.676,1,0.6
14,ITALY - SERIE C,06/01/2024,10:00,Novara,Alessandria,1.93,3.15,4.15,2.5,1.47,2.18,1.6,0.8,1.1661904,1.051,1.2,1.2489996,0.93,0.5181347,0.31746033,0.24096386,0.4,0.6802721,0.32570073,-0.4,2.415,1,0.6
15,ITALY - SERIE C,06/01/2024,10:00,Virtus Verona,Atalanta U23,2.7,3.1,2.57,2.32,1.55,2.0,1.72,1.5,1.2845232,0.99,1.25,1.3919411,1.346,0.37037036,0.32258064,0.38910505,0.43103448,0.6451613,0.07765388,0.25,2.676,1,0.6
16,ITALY - SERIE C,06/01/2024,10:00,Giana Erminio,Pro Patria,1.9,3.15,4.2,2.37,1.52,2.12,1.65,1.4,1.356466,0.984,1.4,1.356466,0.385,0.5263158,0.31746033,0.23809524,0.42194092,0.65789473,0.33708134,0.0,2.713,1,0.6
17,ITALY - SERIE C,06/01/2024,10:00,Giana Erminio,Pro Patria,1.9,3.15,4.2,2.37,1.52,2.12,1.65,1.4,1.356466,0.984,1.4,1.356466,0.385,0.5263158,0.31746033,0.23809524,0.42194092,0.65789473,0.33708134,0.0,2.713,1,0.6
18,MALTA - PREMIER LEAGUE,06/01/2024,10:00,Hamrun,Floriana,2.25,3.1,3.1,2.32,1.47,2.05,1.62,2.4,0.9165151,0.552,2.0,1.264911,0.971,0.44444445,0.32258064,0.32258064,0.43103448,0.6802721,0.15816863,0.4,2.181,1,0.5058
