Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,MOROCCO - BOTOLA PRO,15/02/2024,16:00,Chabab Mohammedia,Youssoufia Berrechid,2.05,3.1,3.5
2,SOUTH AMERICA - COPA LIBERTADORES,15/02/2024,21:30,Nacional Asuncion (Par),Aucas (Ecu),1.8,3.5,4.5
3,PERU - LIGA 1,15/02/2024,22:00,Sporting Cristal,Los Chankas,1.25,4.75,10.0
