,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,OVER2_5,27/10/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taee,Al Riyadh,1.6,3.8,5.25,1.7,2.1,1.73,2.0,H,H,A
2,BTTS Sim,27/10/2023,13:00,POLAND - DIVISION 1,Wisla Plock,Chrobry Glogow,1.5,4.0,5.25,1.7,2.1,1.83,1.83,H,A,H
