,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Media_Ptos_H,DesvPad_Ptos_H,CV_VG_H,Media_Ptos_A,DesvPad_Ptos_A,CV_VG_A,p_H,p_D,p_A,p_Over,p_Under,CV_HDA,coeficiente_pontos,cv_pontos,prediction_label,prediction_score
1,AUSTRALIA - A-LEAGUE,01/01/2024,03:00,WS Wanderers,Macarthur FC,1.75,4.2,4.1,1.48,2.6,1.5,2.5,1.9,1.3747727,0.569,0.7,1.1874342,0.736,0.5714286,0.23809524,0.24390244,0.6756757,0.3846154,0.4436498,1.2,2.562,1,0.8
2,ENGLAND - CHAMPIONSHIP,01/01/2024,09:30,Sunderland,Preston,1.57,4.0,5.75,1.88,1.98,1.91,1.8,2.1,1.3747727,0.996,1.4,1.356466,0.991,0.6369427,0.25,0.17391305,0.5319149,0.5050505,0.5733131,0.7,2.731,1,0.8
3,ENGLAND - LEAGUE TWO,01/01/2024,12:00,Accrington,Salford,1.8,3.8,4.2,1.67,2.15,1.62,2.2,1.3,1.4177446,0.822,1.2,1.2489996,0.76,0.5555556,0.2631579,0.23809524,0.5988024,0.4651163,0.40908614,0.1,2.667,1,0.8326
4,ENGLAND - LEAGUE ONE,01/01/2024,12:00,Blackpool,Lincoln,1.65,4.0,5.0,2.05,1.8,1.95,1.8,2.1,1.3747727,0.486,1.2,1.2489996,0.958,0.6060606,0.25,0.2,0.4878049,0.5555556,0.51357776,0.9,2.624,1,0.8645
5,ENGLAND - LEAGUE ONE,01/01/2024,12:00,Barnsley,Wigan,1.57,3.8,6.0,1.73,2.08,1.8,1.95,1.2,1.2489996,0.594,1.1,1.3,0.585,0.6369427,0.2631579,0.16666667,0.5780347,0.48076922,0.57034785,0.1,2.549,1,0.9121
6,ENGLAND - LEAGUE ONE,01/01/2024,12:00,Derby,Peterborough,2.05,3.5,3.6,1.75,2.05,1.67,2.1,1.8,1.2489996,0.654,1.5,1.2845232,0.716,0.4878049,0.2857143,0.2777778,0.5714286,0.4878049,0.27734625,0.3,2.534,1,0.7745
7,ENGLAND - LEAGUE ONE,01/01/2024,12:00,Northampton,Cheltenham,2.0,3.6,3.6,2.05,1.75,1.95,1.8,1.6,1.4282857,0.67,0.5,0.92195445,1.155,0.5,0.2777778,0.2777778,0.4878049,0.5714286,0.29772916,1.1,2.35,1,0.8173
8,ENGLAND - LEAGUE ONE,01/01/2024,12:00,Reading,Exeter,1.8,3.6,4.5,1.88,1.98,1.8,1.95,1.2,1.2489996,0.626,1.0,1.3416408,1.206,0.5555556,0.2777778,0.22222222,0.5319149,0.5050505,0.41442147,0.2,2.591,1,0.8656
9,ENGLAND - LEAGUE ONE,01/01/2024,12:00,Portsmouth,Stevenage,2.05,3.4,3.75,2.05,1.8,1.8,1.95,2.0,1.264911,0.753,1.9,1.3747727,0.577,0.4878049,0.29411766,0.26666668,0.4878049,0.5555556,0.2815653,0.1,2.64,1,0.7685
10,ENGLAND - CHAMPIONSHIP,01/01/2024,12:00,Middlesbrough,Coventry,1.95,3.75,3.6,1.75,2.05,1.67,2.1,1.6,1.4282857,0.845,0.9,1.1357816,0.641,0.51282054,0.26666668,0.2777778,0.5714286,0.4878049,0.3220852,0.7,2.564,1,0.8
11,ENGLAND - CHAMPIONSHIP,01/01/2024,12:00,Bristol City,Millwall,2.05,3.4,3.6,2.2,1.65,2.0,1.73,1.6,1.4282857,0.977,1.0,1.0954452,0.754,0.4878049,0.29411766,0.2777778,0.45454547,0.6060606,0.2700478,0.6,2.524,1,0.8
12,ENGLAND - CHAMPIONSHIP,01/01/2024,12:00,Blackburn,Rotherham,1.5,4.5,6.0,1.57,2.35,1.67,2.1,1.5,1.5,0.827,0.2,0.4,1.282,0.6666667,0.22222222,0.16666667,0.6369427,0.42553192,0.6359498,1.3,1.9,1,0.6
13,ENGLAND - LEAGUE TWO,01/01/2024,12:00,Wrexham,Barrow,1.85,3.75,4.0,1.93,1.93,1.73,2.0,2.5,1.024695,0.405,1.7,1.3453624,0.583,0.5405405,0.26666668,0.25,0.5181347,0.5181347,0.37799868,0.8,2.37,1,0.7009
