Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,17/03/2024,05:30,INDIA - I-LEAGUE,Real Kashmir,Delhi FC,1.4,4.7,6.2,1.5,1.72,1.9,1.02,1.25,1.22,3.45,1.22
15,17/03/2024,08:00,SPAIN - PRIMERA RFEF,Malaga,CF Intercity,1.55,3.75,5.25,2.2,2.25,1.57,1.06,1.44,1.4,7.5,1.07
14,17/03/2024,08:40,POLAND - DIVISION 1,Arka Gdynia,Odra Opole,1.44,4.0,7.0,1.98,2.1,1.67,1.05,1.4,1.29,6.5,1.11
13,17/03/2024,10:45,UZBEKISTAN - SUPER LEAGUE,OKMK,Din. Samarkand,1.55,3.9,5.2,1.85,1.9,1.72,1.02,1.38,1.27,6.1,1.08
12,17/03/2024,11:00,SLOVENIA - PRVA LIGA,Celje,Radomlje,1.39,4.6,7.1,1.7,1.98,1.75,1.04,1.34,1.23,4.5,1.17
11,17/03/2024,12:00,ENGLAND - CHAMPIONSHIP,Leeds,Millwall,1.36,5.0,8.5,1.7,2.0,1.73,1.04,1.33,1.22,5.0,1.17
10,17/03/2024,12:00,CHILE - PRIMERA DIVISION,Huachipato,Copiapo,1.65,4.2,5.0,1.7,1.73,2.0,1.03,1.33,1.22,5.0,1.17
16,17/03/2024,12:00,SERBIA - SUPER LIGA,Crvena zvezda,Radnicki 1923,1.1,7.5,28.0,1.4,2.57,1.44,1.03,1.25,1.13,3.1,1.32
9,17/03/2024,12:45,BULGARIA - PARVA LIGA,CSKA Sofia,Botev Plovdiv,1.53,4.0,7.0,2.05,2.2,1.62,1.06,1.44,1.33,8.0,1.08
7,17/03/2024,13:00,AUSTRIA - BUNDESLIGA,Salzburg,Hartberg,1.33,5.0,10.0,1.65,1.95,1.8,1.03,1.3,1.2,4.5,1.18
6,17/03/2024,13:30,SLOVAKIA - NIKE LIGA,Slovan Bratislava,Trnava,1.7,3.55,5.1,1.98,1.9,1.82,1.07,1.47,1.33,5.9,1.11
5,17/03/2024,14:30,ITALY - SERIE C,Casertana,Virtus Francavilla,1.72,3.4,4.9,2.32,2.18,1.62,1.09,1.53,1.44,7.1,1.07
4,17/03/2024,14:30,SPAIN - LALIGA2,Elche,Albacete,1.73,3.4,5.75,2.3,2.1,1.63,1.08,1.5,1.4,10.0,1.06
3,17/03/2024,16:00,ROMANIA - LIGA 1,FCSB,Sepsi Sf. Gheorghe,1.65,3.5,5.0,1.93,1.83,1.83,1.05,1.4,1.29,6.5,1.11
2,17/03/2024,16:00,NETHERLANDS - EREDIVISIE,PSV,Twente,1.4,5.0,7.5,1.57,1.75,2.0,1.03,1.29,1.17,4.0,1.22
8,17/03/2024,18:30,ARGENTINA - COPA DE LA LIGA PROFESIONAL,River Plate,Gimnasia L.P.,1.36,5.0,8.5,1.65,1.91,1.8,1.03,1.3,1.2,4.5,1.18
17,17/03/2024,19:00,COSTA RICA - PRIMERA DIVISION,Cartagines,AD Santos,1.44,4.33,6.5,1.65,1.83,1.83,1.04,1.3,1.18,4.5,1.18
