Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_Over25,FT_Odd_BTTS_Yes
1,26/07/2023,20:00,USA - USL CHAMPIONSHIP,Pittsburgh,Indy Eleven,1.63,3.64,5.22,2.13,2.03,2.13,2.03
