Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,NIGERIA - NPFL,14/12/2023,12:00,Rivers United,Bayelsa United,1.55,3.35,7.0
2,BULGARIA - PARVA LIGA,14/12/2023,12:30,CSKA 1948 Sofia,Arda,1.91,3.5,4.2
3,EGYPT - PREMIER LEAGUE,14/12/2023,14:00,Pyramids,Baladiyat El Mahalla,1.25,4.7,13.0
