,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - ISL,29/12/2023,11:30,North East Utd,Goa,5.5,3.75,1.62
2,BAHRAIN - PREMIER LEAGUE,29/12/2023,12:30,Manama Club,Al Riffa,2.8,3.65,2.25
