,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,GHANA - PREMIER LEAGUE,22/04/2024,12:00,Berekum Chelsea,Medeama,1.7,3.2,4.85
2,EGYPT - PREMIER LEAGUE,22/04/2024,14:00,El Daklyeh,Future FC,4.6,2.95,1.87
3,NORTHERN IRELAND - NIFL PREMIERSHIP,22/04/2024,15:45,Linfield,Larne,2.27,3.4,2.9
4,BRAZIL - BRASILEIRO WOMEN,22/04/2024,17:00,Bragantino W,Gremio W,1.95,3.45,3.25
5,JAMAICA - PREMIER LEAGUE,22/04/2024,21:30,Arnett Gardens,Portmore,2.15,3.25,3.15
