,Date,Time,League,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_BTTS_Yes,Odd_BTTS_No
1,17/09/2024,11:00,ROMANIA - LIGA 2,CSM Resita,Csikszereda M. Ciuc,2.37,3.15,2.95,2.0,1.75,1.95
2,17/09/2024,17:15,PERU - LIGA 1,AD Tarma,Cusco,2.0,3.2,3.9,2.25,1.91,1.8
3,17/09/2024,23:00,COSTA RICA - PRIMERA DIVISION,Herediano,Liberia,2.05,3.3,3.25,2.0,1.83,1.83
