,League,Date,Time,Home,Away,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Media_Ptos_H,DP_Ptos_H,CV_Ptos_H,Media_VG_H,DP_VG_H,CV_VG_H,Media_CG_H,DP_CG_H,CV_CG_H,Media_GM_H,DP_GM_H,CV_GM_H,Media_GS_H,DP_GS_H,CV_GS_H,Media_SG_H,DP_SG_H,CV_SG_H,Media_p_H,DP_p_H,Media_CG_H_02,GM_H_XP,CV_GM_H_XP,GS_H_XP,CV_GS_H_XP,Media_Ptos_A,DP_Ptos_A,CV_Ptos_A,Media_VG_A,DP_VG_A,CV_VG_A,Media_CG_A,DP_CG_A,CV_CG_A,Media_GM_A,DP_GM_A,CV_GM_A,Media_GS_A,DP_GS_A,CV_GS_A,Media_SG_A,DP_SG_A,CV_SG_A,Media_p_A,DP_p_A,GM_A_XP,CV_GM_A_XP,GS_A_XP,CV_GS_A_XP,p_H,p_D,p_A,p_Over,p_Under,p_BTTS_Y,p_BTTS_N,p_H__p_D,p_H__p_A,p_D__p_H,p_D__p_A,p_A__p_H,p_A__p_D,p_D__p_Over,p_D__p_Under,CV_HDA,CV_HD,CV_HA,CV_DA,CV_DO,H_A,A_D,H_D,H_O,A_O,O_D,O_S,Odd_Sum,coeficiente_pontos,cv_pontos,HO_D,AO_D,ADJ_H,ADJ_A,CV_MO,DP_MO,CV_MO_OV,Euc_Dist_MO,Angle_MO,Euc_Dist_OV,Angle_OV,XPT_H,XPT_A,XPT_H/A,XPT_A/H,Distancia_E_Geral,DE,DE_Casa,prediction_label,prediction_score
1,URUGUAY - PRIMERA DIVISION,2024-03-06,12:30,Liverpool M.,CA Cerro,1.8,3.5,4.33,2.0,1.85,1.83,1.83,1.1818181,1.1922616,1.0088367,0.46573433,0.32221437,0.69184154,0.4148852,0.16556971,0.39907354,1.2727273,0.6165755,0.48445213,1.2727273,0.6165755,0.48445213,0.0,0.9534626,1.0,0.42619017,0.115033224,0.8494587,2.5454545,0.30828774,1.2727273,0.6165755,0.90909094,1.0833068,1.1916375,0.2803883,0.33473906,1.193841,0.65214646,0.06320496,0.096918344,0.6363636,0.7713892,1.212183,1.7272727,1.4200454,0.8221316,-1.0909091,1.8317674,-1.6791202,0.27515346,0.0637586,0.6363636,0.7713892,2.355372,1.0413666,0.5555556,0.2857143,0.23094688,0.5,0.5405405,0.5464481,0.5464481,1.9444444,2.4055555,0.51428574,1.2371428,0.4157044,0.8083141,0.5714286,0.5285714,0.3969886,0.3207547,0.41272432,0.106002554,0.27272728,0.4157044,1.2371428,0.51428574,0.9,2.165,0.5714286,1.0928962,9.63,0.273,2.276,-0.17653167,0.086188994,0.18691589,0.44963655,0.40177256,1.2896899,0.41769603,3.1590822,40.364536,0.21213204,4.289153,1.8976135,1.2483962,1.5200411,0.65787697,3.1590822,0.83,1.7,1,0.8876
2,FINLAND - YKKONEN,2024-03-06,13:00,OLS Oulu,Rovaniemi,1.33,5.0,5.75,1.4,2.88,1.67,2.1,2.0,1.4142135,0.70710677,0.6164163,0.5792459,0.9396993,0.48183715,0.27838,0.5777471,2.0,1.4142135,0.70710677,0.6666667,0.94280905,1.4142135,1.3333334,2.0548046,1.5411035,0.6037884,0.13950834,1.3018942,5.3333335,0.53033006,1.1111112,0.56568545,1.4545455,1.4373989,0.98821175,0.91551,1.0538741,1.1511333,0.4748975,0.13997276,0.2947431,1.6363636,1.8719327,1.1439589,1.6363636,1.1499192,0.7027284,0.0,1.9069252,1.0,0.28065667,0.09597322,3.2727273,0.9359664,1.6363636,1.1499192,0.7518797,0.2,0.17391305,0.71428573,0.3472222,0.5988024,0.47619048,3.7593985,4.3233085,0.266,1.15,0.23130435,0.8695652,0.28,0.576,0.7102201,0.57977885,0.6242938,0.069767445,0.5625,0.23130435,1.15,0.266,0.95,4.107143,0.28,0.83832335,12.08,0.545,2.852,-0.30380794,0.062086094,0.11009934,0.47599337,0.58740836,2.3652978,0.6930292,5.7937727,61.411423,2.0930362,-36.501442,2.429552,1.2736188,1.9075975,0.5242196,5.7937727,0.75,3.67,1,0.9902
3,IRELAND - PREMIER DIVISION,2024-03-06,13:15,St. Patricks,Dundalk,1.85,3.5,4.2,2.08,1.73,1.95,1.8,1.4545455,1.4373989,0.98821175,0.37842697,0.3494982,0.9235552,0.5389685,0.17795561,0.3301781,1.0909091,0.8999541,0.8249579,1.0,0.73854893,0.73854893,0.09090909,1.3787047,15.1657505,0.41264814,0.11389686,0.7517786,0.7933884,1.2374369,1.0909091,0.6770032,0.72727275,1.1354542,1.5612495,0.42387578,0.2986123,0.70448065,0.43819857,0.09065647,0.20688443,1.1818181,1.3360853,1.1305337,1.7272727,1.2128786,0.70219284,-0.54545456,1.9708622,-3.6132472,0.30634165,0.18675655,0.5371901,2.9393878,1.4132231,1.4824071,0.5405405,0.2857143,0.23809524,0.48076922,0.5780347,0.51282054,0.5555556,1.8918918,2.2702703,0.5285714,1.2,0.44047618,0.8333333,0.5942857,0.4942857,0.37425938,0.3084112,0.38842976,0.09090909,0.25448027,0.44047618,1.2,0.5285714,0.8894231,2.0192308,0.5942857,1.0666667,9.55,0.727,2.573,-0.17277487,0.07329843,0.19371727,0.43979058,0.3790301,1.2065792,0.3883443,2.9555032,39.522633,0.49497473,9.926246,1.8597169,1.2548263,1.4820513,0.6747405,2.9555032,0.7,1.65,1,0.8818
4,URUGUAY - PRIMERA DIVISION,2024-03-06,15:00,Danubio,Maldonado,2.35,3.2,3.0,2.2,1.65,1.91,1.8,1.0909091,0.9958592,0.91287094,0.2517015,0.30697605,1.2196035,0.65772593,0.1462981,0.22243017,0.72727275,0.74965554,1.0307764,1.0,0.6030227,0.6030227,-0.27272728,0.9620914,-3.5276685,0.43921655,0.07514099,0.5832446,0.9917355,0.5497474,1.5454545,0.39019114,1.0,1.2792042,1.2792042,0.45477515,0.53997296,1.1873405,0.5432181,0.13153212,0.24213502,0.90909094,0.8999541,0.98994946,1.7272727,1.4200454,0.8221316,-0.8181818,1.6958871,-2.0727508,0.32540092,0.07693721,0.90909094,0.8999541,1.7272727,1.4200454,0.42553192,0.3125,0.33333334,0.45454547,0.6060606,0.5235602,0.5555556,1.3617021,1.2765957,0.734375,0.9375,0.78333336,1.0666667,0.6875,0.515625,0.13753098,0.15315315,0.12149533,0.032258064,0.18518518,0.78333336,0.9375,0.734375,1.0681819,1.3636364,0.6875,1.1518325,8.55,0.091,2.275,-0.099415205,-0.023391813,0.2748538,0.3508772,0.15593323,0.44440973,0.18125616,1.088577,23.025492,0.7778175,15.376251,1.6099291,1.4255319,1.1293533,0.8854626,1.088577,0.2,0.85,1,0.5507
5,ARGENTINA - PRIMERA NACIONAL,2024-03-06,17:35,Atletico Atlanta,Defensores Unidos,1.8,3.6,4.33,2.4,1.53,2.25,1.57,1.2727273,1.1354542,0.8921426,0.25009885,0.2773199,1.1088412,0.62789583,0.1199525,0.19103886,0.90909094,0.9958592,1.0954452,0.8181818,0.83319557,1.0183501,0.09090909,1.443137,15.874508,0.41453087,0.06763932,0.6618109,1.1570247,0.7824608,0.37190083,1.8330302,0.27272728,0.44536176,1.6329932,0.30360103,0.44391307,1.4621593,0.69086355,0.06999148,0.10131014,0.54545456,0.78202957,1.4337208,1.7272727,1.2856487,0.74432296,-1.1818181,1.0285189,-0.8702853,0.2143943,0.04236897,0.49586776,0.86023253,0.78512394,2.828427,0.5555556,0.2777778,0.23094688,0.41666666,0.6535948,0.44444445,0.6369427,2.0,2.4055555,0.5,1.2027777,0.4157044,0.8314088,0.6666667,0.425,0.40383705,0.33333334,0.41272432,0.092055485,0.2,0.4157044,1.2027777,0.5,0.75,1.8041667,0.6666667,1.0666667,9.73,1.0,1.581,-0.18499486,0.07502569,0.18499486,0.44501543,0.40148968,1.3021649,0.37717283,3.1896396,41.987213,1.2303658,23.50904,1.8976135,1.2483962,1.5200411,0.65787697,3.1896396,0.73,1.8,1,0.9219
6,PARAGUAY - PRIMERA DIVISION,2024-03-06,19:00,Sol de America,Ameliano,2.38,3.7,2.7,1.7,2.1,1.57,2.25,1.5454545,1.3726971,0.88821584,0.52710557,0.5444657,1.0329349,0.4667495,0.12917852,0.276762,1.4545455,1.6160353,1.1110243,1.5454545,1.304791,0.8442765,-0.09090909,1.7296634,-19.026299,0.35885233,0.09941829,0.9066989,2.644628,0.88881946,2.2479339,0.89704376,1.2727273,1.1354542,0.8921426,0.34380588,0.23180528,0.6742331,0.49600506,0.10414066,0.20995888,0.90909094,0.7925271,0.8717798,1.0909091,1.3111095,1.2018504,-0.18181819,1.6414064,-9.027735,0.32360882,0.16079758,0.5785124,1.2453997,1.6859504,0.848365,0.42016807,0.27027026,0.37037036,0.5882353,0.47619048,0.6369427,0.44444445,1.5546218,1.1344538,0.64324325,0.7297297,0.88148147,1.3703704,0.45945945,0.5675676,0.17628108,0.21710527,0.062992126,0.15625,0.37037036,0.88148147,0.7297297,0.64324325,1.4,1.5882353,0.45945945,1.0828025,8.78,0.273,2.508,-0.15034169,-0.113895215,0.27107063,0.30751708,0.23527566,0.6885734,0.31756705,1.6866535,33.424812,0.56568545,-11.309933,1.6308745,1.5312792,1.0650407,0.9389313,1.6866535,1.0,1.32,1,0.6489
7,ARGENTINA - LIGA PROFESIONAL,2024-03-06,19:00,San Lorenzo,Sarmiento Junin,1.75,3.2,5.75,2.88,1.4,2.5,1.5,1.5454545,1.1570839,0.7487013,0.24053033,0.16960065,0.7051113,0.54771745,0.09954323,0.18174194,0.90909094,0.66804266,0.73484695,0.72727275,0.74965554,1.0307764,0.18181819,1.2662171,6.9641943,0.42526624,0.08545693,0.6671786,0.5785124,1.0497813,0.8595041,0.63432395,0.8181818,1.1134044,1.3608277,0.33231676,0.30927742,0.93067056,0.54418224,0.04758753,0.087447785,0.54545456,0.4979296,0.91287094,1.2727273,1.2128786,0.952976,-0.72727275,1.2856487,-1.767767,0.19083944,0.060868286,0.6446281,0.42132506,1.7355372,0.8894443,0.5714286,0.3125,0.17391305,0.3472222,0.71428573,0.4,0.6666667,1.8285714,3.2857144,0.546875,1.796875,0.3043478,0.5565217,0.9,0.4375,0.46721146,0.2929293,0.53333336,0.2849162,0.05263158,0.3043478,1.796875,0.546875,0.6076389,1.9965278,0.9,1.152,10.7,0.727,2.27,-0.13551402,0.23831776,0.1635514,0.5373832,0.56777143,2.0250514,0.4974131,4.960343,35.942112,2.0930362,36.501442,1.8881987,1.0931677,1.7272727,0.57894737,4.960343,2.55,1.45,1,0.9765
8,BRAZIL - SERIE B,2024-03-06,21:00,Operario,Amazonas,1.75,3.4,4.75,2.4,1.53,2.25,1.57,1.9090909,0.9958592,0.52164054,0.14678816,0.10226898,0.6967113,0.68443424,0.07597386,0.11100243,0.72727275,0.44536176,0.61237246,0.27272728,0.44536176,1.6329932,0.45454547,0.4979296,1.0954452,0.53221864,0.114434905,0.62974566,1.2561984,0.25784102,0.29752067,0.4082483,1.7272727,1.4200454,0.8221316,0.48828787,0.45607373,0.93402636,0.4668105,0.1789259,0.38329452,1.0909091,0.9958592,0.91287094,1.3636364,1.5534552,1.1392004,-0.27272728,1.7104443,-6.2716293,0.27209482,0.1542857,1.0909091,0.9958592,1.8595041,1.1392004,0.5714286,0.29411766,0.21052632,0.41666666,0.6535948,0.44444445,0.6369427,1.9428571,2.7142856,0.5147059,1.3970588,0.36842105,0.7157895,0.7058824,0.45,0.4300378,0.32038835,0.46153846,0.16564417,0.1724138,0.36842105,1.3970588,0.5147059,0.7291667,1.9791666,0.7058824,1.0666667,9.9,0.182,2.416,-0.16666667,0.13636364,0.17676768,0.479798,0.4553024,1.5024979,0.42494747,3.6803532,39.522633,1.2303658,23.50904,1.9248121,1.2030075,1.6,0.625,3.6803532,1.35,1.65,1,0.9106
9,ARGENTINA - PRIMERA NACIONAL,2024-03-06,21:10,Agropecuario,All Boys,1.75,3.4,5.0,2.7,1.44,2.63,1.44,0.72727275,0.86243933,1.1858541,0.09689498,0.11233031,1.1592996,0.78409773,0.07750907,0.098851286,0.45454547,0.4979296,1.0954452,0.90909094,0.7925271,0.8717798,-0.45454547,0.78202957,-1.7204651,0.52035755,0.06851065,0.4874515,0.78512394,0.28827503,0.49586776,1.4529663,0.72727275,0.86243933,1.1858541,0.28802264,0.42064965,1.4604743,0.69699174,0.06562784,0.09415872,0.54545456,0.78202957,1.4337208,1.0909091,1.0833068,0.99303126,-0.54545456,0.9875255,-1.8104634,0.20030254,0.034899697,0.49586776,0.86023253,1.5867769,0.74477345,0.5714286,0.29411766,0.2,0.37037036,0.6944444,0.38022813,0.6944444,1.9428571,2.857143,0.5147059,1.4705882,0.35,0.68,0.7941176,0.42352942,0.44389352,0.32038835,0.4814815,0.1904762,0.114754096,0.35,1.4705882,0.5147059,0.6481481,1.8518518,0.7941176,1.026616,10.15,0.0,1.725,-0.16256158,0.15763547,0.1724138,0.49261084,0.48031452,1.6250641,0.42650363,3.980578,39.522633,1.7819091,32.210926,1.9142857,1.1714286,1.6341463,0.6119403,3.980578,1.6,1.65,1,0.9289
10,ARGENTINA - LIGA PROFESIONAL,2024-03-06,21:15,Estudiantes L.P.,Godoy Cruz,1.85,3.5,4.33,2.5,1.5,2.25,1.57,2.3636363,1.06794,0.45182076,0.35561633,0.2408547,0.677288,0.4289049,0.13985267,0.3260692,1.8181819,1.3360853,0.73484695,0.36363637,0.64282435,1.767767,1.4545455,1.5587662,1.0716518,0.5345377,0.11089675,1.1763598,1.8181819,1.3360853,0.29752067,0.7856742,1.8181819,1.3360853,0.73484695,0.42161575,0.4447963,1.0549803,0.55020875,0.08329419,0.15138653,1.0,0.9534626,0.9534626,0.36363637,0.4810457,1.3228756,0.6363636,1.2264307,1.9272482,0.3186447,0.11005402,1.2727273,0.7491492,0.2644628,0.6614378,0.5405405,0.2857143,0.23094688,0.4,0.6666667,0.44444445,0.6369427,1.8918918,2.3405406,0.5285714,1.2371428,0.42725173,0.8083141,0.71428573,0.42857143,0.38280538,0.3084112,0.4012945,0.106002554,0.16666667,0.42725173,1.2371428,0.5285714,0.74,1.732,0.71428573,1.1111112,9.68,0.545,2.404,-0.17045455,0.0857438,0.1911157,0.44731405,0.39123717,1.2623919,0.3589167,3.092216,39.522633,1.4142135,26.565052,1.8525685,1.2333812,1.5020243,0.6657682,3.092216,0.83,1.65,1,0.9129
