Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,NORTH MACEDONIA - 1. MFL,23/08/2023,11:30,Shkendija,Bregalnica Stip,1.35,4.65,8.05
2,BRAZIL - SERIE B,23/08/2023,19:00,CRB,Avai,1.9,3.34,4.41
3,SOUTH AMERICA - COPA SUDAMERICANA,23/08/2023,19:00,Botafogo RJ (Bra),Defensa y Justicia (Arg),1.7,3.4,5.75
4,COLOMBIA - PRIMERA A,23/08/2023,20:15,Santa Fe,Envigado,1.5,4.0,7.5
5,BOLIVIA - DIVISION PROFESIONAL,23/08/2023,21:00,The Strongest,Royal Pari,1.06,11.0,29.0
6,SOUTH AMERICA - COPA LIBERTADORES,23/08/2023,21:30,Boca Juniors (Arg),Racing Club (Arg),1.91,3.3,4.33
