Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,23/09/2023,05:00,ROMANIA - LIGA 2,Chindia Targoviste,CSC Dumbravita,1.6,3.85,5.2,1.95,2.0,1.72,1.06,1.42,1.32,5.7,1.11
22,23/09/2023,05:00,INDONESIA - LIGA 1,Persebaya,Arema FC,1.65,3.75,4.6,1.7,1.72,1.9,1.01,1.33,1.23,5.2,1.11
23,23/09/2023,06:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Cheonan City,1.65,4.0,4.75,1.85,1.83,1.83,1.04,1.36,1.25,6.0,1.13
24,23/09/2023,07:30,POLAND - EKSTRAKLASA,Radomiak Radom,Puszcza,1.6,3.8,5.5,1.88,1.91,1.91,1.05,1.36,1.25,6.0,1.13
25,23/09/2023,08:30,ESTONIA - MEISTRILIIGA,Narva,Harju JK Laagri,1.5,3.75,5.6,1.8,1.93,1.83,1.01,1.39,1.26,5.8,1.09
26,23/09/2023,09:00,BULGARIA - PARVA LIGA,Arda,Hebar,1.55,4.2,5.5,2.2,2.25,1.57,1.06,1.44,1.4,9.0,1.07
28,23/09/2023,10:00,SWEDEN - SUPERETTAN,Vasteras SK,Sundsvall,1.36,5.0,6.5,1.5,1.75,2.0,1.02,1.25,1.14,3.75,1.25
27,23/09/2023,10:00,NORWAY - OBOS-LIGAEN,Sogndal,Asane,1.53,4.75,5.25,1.4,1.5,2.5,1.02,1.22,1.11,3.25,1.33
30,23/09/2023,10:00,NETHERLANDS - TWEEDE DIVISIE,Spakenburg,Excelsior Maassluis,1.6,4.1,4.6,1.47,1.53,2.2,1.01,1.23,1.13,3.3,1.24
38,23/09/2023,10:00,UZBEKISTAN - SUPER LEAGUE,OKMK,Metallurg Bekabad,1.62,3.6,5.1,2.02,2.0,1.65,1.03,1.44,1.35,7.2,1.05
31,23/09/2023,11:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Arbroath,1.65,3.5,4.75,1.85,1.8,1.91,1.05,1.36,1.25,5.5,1.13
32,23/09/2023,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Ballinamallard,1.52,4.4,5.0,1.47,1.6,2.07,1.01,1.23,1.13,3.35,1.23
33,23/09/2023,11:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Crusaders,Glenavon,1.36,4.75,7.3,1.62,1.9,1.8,1.04,1.32,1.2,4.1,1.2
