,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,ITALY - SERIE C,13/02/2024,14:30,AlbinoLeffe,Atalanta U23,2.52,2.95,2.87
2,SOUTH AMERICA - COPA LIBERTADORES,13/02/2024,21:30,Defensor Sp. (Uru),Puerto Cabello (Ven),1.53,4.0,5.75
