,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,29/12/2023,09:00,INDIA - ISL,Odisha FC,Jamshedpur,1.8,3.6,4.33,1.73,2.08,1.67,2.1,A,D,H
2,AI_LAY_AWAY_RETORNOS,29/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Abha,1.67,4.0,4.33,1.6,2.3,1.62,2.2,A,H,D
3,AI_LAY_AWAY_RETORNOS,29/12/2023,12:00,MOROCCO - BOTOLA PRO,Renaissance Zemamra,Mouloudia Oujda,1.95,3.1,4.0,2.4,1.53,2.1,1.67,D,A,H
4,AI_LAY_AWAY_RETORNOS,29/12/2023,16:00,ENGLAND - LEAGUE ONE,Wigan,Carlisle,1.91,3.5,4.2,2.05,1.75,1.91,1.91,A,H,H
5,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - CHAMPIONSHIP,Hull,Blackburn,1.91,3.8,3.75,1.65,2.2,1.62,2.2,A,H,A
6,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - CHAMPIONSHIP,Ipswich,QPR,1.45,4.75,6.0,1.7,2.1,1.83,1.83,A,H,A
7,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE ONE,Stevenage,Cambridge Utd,1.67,3.8,5.0,2.05,1.8,2.0,1.75,A,H,H
8,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE ONE,Peterborough,Barnsley,1.62,4.2,5.0,1.6,2.3,1.67,2.1,A,H,H
9,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE ONE,Burton Albion,Shrewsbury,2.15,3.1,3.75,2.3,1.6,1.95,1.8,A,H,H
10,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - CHAMPIONSHIP,Watford,Stoke,2.1,3.3,3.6,2.08,1.73,1.83,1.83,A,H,A
11,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - CHAMPIONSHIP,Coventry,Swansea,1.73,3.9,4.5,1.75,2.05,1.73,2.0,A,H,A
12,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,Swindon,Forest Green,2.1,3.6,3.4,1.62,2.25,1.53,2.38,H,A,A
13,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,Notts Co,Morecambe,1.62,4.0,5.25,1.57,2.35,1.57,2.25,H,A,A
14,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,Newport,Crewe,2.2,3.75,3.0,1.7,2.1,1.57,2.25,H,A,A
15,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,MK Dons,Crawley,1.65,3.8,5.25,1.62,2.25,1.62,2.2,H,A,A
16,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE ONE,Bristol Rovers,Charlton,2.15,3.75,3.1,1.7,2.1,1.67,2.1,A,H,H
17,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,Gillingham,Sutton,1.8,3.75,4.33,2.03,1.83,1.83,1.83,H,A,A
18,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,Barrow,Accrington,1.83,3.75,4.2,1.88,1.98,1.73,2.0,H,A,A
19,AI_LAY_AWAY_RETORNOS,29/12/2023,16:45,ENGLAND - LEAGUE TWO,AFC Wimbledon,Colchester,1.57,4.0,6.0,1.73,2.08,1.8,1.91,H,A,A
