Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,27/08/2023,07:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Suwon Bluewings,1.91,3.3,4.33,2.25,2.0,1.73,1.08,1.5,1.4,10.0,1.06
2,27/08/2023,15:00,ALBANIA - SUPERLIGA,Dinamo Tirana,KF Tirana,3.88,3.38,1.9,2.09,1.86,1.9,1.04,1.43,1.33,6.7,1.07
3,27/08/2023,15:30,SPAIN - PRIMERA RFEF,Lugo,Teruel,1.75,3.2,4.33,2.25,2.1,1.67,1.07,1.5,1.4,7.5,1.07
