,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2025-09-19,08:35:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Henan Songshan Longmen,3.45,2.0,4.3,19.5,1.2477022
2,2025-09-19,09:00:00,ARMENIA - PREMIER LEAGUE,Van,Shirak Gyumri,1.84,4.2,3.4,1000.0,1.2479162
3,2025-09-19,09:00:00,CHINA - SUPER LEAGUE,Yunnan Yukun,Dalian Yingbo,1.95,3.75,4.1,20.0,1.2477742
4,2025-09-19,11:00:00,EGYPT - PREMIER LEAGUE,Wadi Degla,El Gaish,1.78,7.2,3.15,14.5,1.2477933
5,2025-09-19,11:30:00,FINLAND - YKKONEN,KPV Kokkola,MP,2.7,2.5,3.6,16.5,1.2479188
6,2025-09-19,11:30:00,FINLAND - YKKONEN,Atlantis,Keski-Uusimaa,2.0,3.25,4.4,95.0,1.2479285
7,2025-09-19,12:30:00,FINLAND - YKKONEN,FC Inter 2,Jazz Pori,1.89,3.1,4.8,75.0,1.2479284
8,2025-09-19,13:00:00,FINLAND - YKKONEN,JJK Jyvaskyla,KuPS Akatemia,1.74,3.8,4.5,980.0,1.2479291
9,2025-09-19,13:00:00,POLAND - DIVISION 1,Odra Opole,S. Rzeszow,2.14,3.35,3.55,1000.0,1.2477399
10,2025-09-19,13:30:00,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Preussen Munster,2.38,3.3,3.5,13.5,1.2477611
11,2025-09-19,13:30:00,GERMANY - 2. BUNDESLIGA,Arminia Bielefeld,Greuther Furth,1.85,4.7,3.95,26.0,1.2477541
12,2025-09-19,14:00:00,SERBIA - SUPER LIGA,Napredak,Radnik,2.42,3.35,3.2,12.5,1.2479401
13,2025-09-19,14:00:00,EGYPT - PREMIER LEAGUE,Al Ahly,Ceramica Cleopatra,1.8,5.4,3.6,19.0,1.2477936
14,2025-09-19,14:00:00,DENMARK - SUPERLIGA,Odense,Fredericia,1.83,4.4,4.2,23.0,1.2477413
15,2025-09-19,14:00:00,TURKEY - SUPER LIG,Goztepe,Besiktas,2.36,3.3,3.6,16.0,1.2478008
16,2025-09-19,14:30:00,FRANCE - NATIONAL,Rouen,Orleans,2.22,3.5,3.25,27.0,1.2477058
17,2025-09-19,14:30:00,FRANCE - NATIONAL,Paris 13 Atletico,Chateauroux,2.2,3.55,3.3,12.0,1.2478052
18,2025-09-19,14:30:00,FRANCE - NATIONAL,Aubagne FC,Versailles,2.86,2.68,3.2,26.0,1.2477059
19,2025-09-19,14:30:00,FRANCE - NATIONAL,Villefranche,Sochaux,3.7,2.2,3.05,19.5,1.247706
20,2025-09-19,14:30:00,FRANCE - NATIONAL,Bourg-en-Bresse,Quevilly Rouen,2.3,3.6,3.05,23.0,1.2477179
21,2025-09-19,14:30:00,FRANCE - NATIONAL,Caen,Valenciennes,2.16,3.65,3.3,12.5,1.247718
22,2025-09-19,15:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Lierse K.,Daring Brussels,3.9,1.85,3.8,1000.0,1.2477927
23,2025-09-19,15:00:00,FRANCE - LIGUE 2,Grenoble,Annecy,2.48,3.25,3.3,11.0,1.2477332
24,2025-09-19,15:00:00,FRANCE - LIGUE 2,Nancy,Red Star,2.56,3.05,3.25,10.5,1.2477303
25,2025-09-19,15:00:00,FRANCE - LIGUE 2,Dunkerque,Le Mans,2.16,3.7,3.4,12.5,1.2477319
26,2025-09-19,15:00:00,FRANCE - LIGUE 2,Rodez,Clermont,2.26,3.55,3.4,13.0,1.2477508
27,2025-09-19,15:00:00,NETHERLANDS - EREDIVISIE,Sparta Rotterdam,Twente,2.98,2.48,3.7,14.0,1.2472914
28,2025-09-19,15:00:00,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,Genk U23,1.62,5.5,4.3,75.0,1.2477411
29,2025-09-19,15:00:00,HUNGARY - OTP BANK LIGA,Ferencvaros,DVTK,1.22,13.0,7.0,130.0,1.2477195
30,2025-09-19,15:30:00,POLAND - DIVISION 1,Stal Mielec,Pogon Grodzisk Mazowiecki,2.36,2.72,3.75,1000.0,1.2478083
31,2025-09-19,15:30:00,GERMANY - BUNDESLIGA,Stuttgart,St. Pauli,1.82,4.6,4.1,19.0,1.247284
32,2025-09-19,15:45:00,SCOTLAND - CHAMPIONSHIP,St Johnstone,Dunfermline,1.7,5.9,3.85,17.5,1.2477294
33,2025-09-19,15:45:00,FRANCE - LIGUE 1,Lyon,Angers,1.51,7.6,4.7,26.0,1.2472904
34,2025-09-19,16:00:00,SPAIN - LALIGA,Betis,Real Sociedad,2.0,4.1,3.8,16.5,1.2472826
35,2025-09-19,16:15:00,PORTUGAL - LIGA PORTUGAL,Rio Ave,FC Porto,10.0,1.37,5.7,8.6,1.2477514
36,2025-09-19,16:30:00,PARAGUAY - PRIMERA DIVISION,General Caballero,Sp. Luqueno,2.54,3.2,2.96,9.8,1.2477543
37,2025-09-19,19:00:00,BRAZIL - SERIE B,Novorizontino,Athletic Club,1.85,5.6,3.3,14.5,1.2477974
38,2025-09-19,20:00:00,URUGUAY - PRIMERA DIVISION,Defensor Sp.,Danubio,2.36,3.55,3.05,12.0,1.247787
39,2025-09-19,20:00:00,BOLIVIA - DIVISION PROFESIONAL,Aurora,Tomayapo,1.47,6.2,4.7,1000.0,1.2479268
