Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,EGYPT - PREMIER LEAGUE,15/05/2024,10:00,El Daklyeh,El Gouna,3.2,2.82,2.37
2,BAHRAIN - PREMIER LEAGUE,15/05/2024,13:30,Busaiteen,Al Riffa,4.7,3.95,1.62
3,SOUTH AMERICA - COPA LIBERTADORES,15/05/2024,19:00,Dep. Tachira (Ven),Nacional (Uru),4.33,3.3,1.91
