,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,07/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Busan IPark,Jeonnam Dragons,2.0,3.2,3.6,2.25,1.62,2.0,1.73,H,H,H
2,AI_LAY_AWAY_RETORNOS,07/04/2024,07:00,SPAIN - PRIMERA RFEF,Malaga,Ceuta,1.67,3.3,4.75,2.15,1.67,2.1,1.67,D,H,H
3,AI_LAY_AWAY_RETORNOS,07/04/2024,07:00,SPAIN - PRIMERA RFEF,Recreativo Huelva,Baleares,1.53,3.75,5.75,2.2,1.65,2.38,1.53,D,H,H
4,AI_LAY_AWAY_RETORNOS,07/04/2024,07:15,NETHERLANDS - EERSTE DIVISIE,FC Groningen,NAC Breda,1.53,4.5,5.75,1.67,2.15,1.8,1.91,H,H,H
5,AI_LAY_AWAY_RETORNOS,07/04/2024,07:40,POLAND - DIVISION 1,Wisla,Motor Lublin,1.57,4.33,5.0,1.67,2.15,1.73,2.0,H,H,A
6,AI_LAY_AWAY_RETORNOS,07/04/2024,08:30,BELGIUM - CHALLENGER PRO LEAGUE,Genk U23,St. Liege U23,1.6,4.33,4.75,1.44,2.7,1.5,2.5,D,H,D
7,AI_LAY_AWAY_RETORNOS,07/04/2024,09:15,SWITZERLAND - SUPER LEAGUE,Luzern,Lausanne,2.05,3.75,3.4,1.62,2.25,1.53,2.38,D,A,H
8,AI_LAY_AWAY_RETORNOS,07/04/2024,10:00,PORTUGAL - LIGA PORTUGAL 2,Santa Clara,Pacos Ferreira,1.67,3.4,4.5,2.25,1.62,2.2,1.62,D,D,H
9,AI_LAY_AWAY_RETORNOS,07/04/2024,11:00,SPAIN - PRIMERA RFEF,Lugo,Tarazona,1.8,3.0,4.5,2.5,1.5,2.25,1.57,D,H,H
10,AI_LAY_AWAY_RETORNOS,07/04/2024,11:00,SPAIN - PRIMERA RFEF,Gimnastic,Fuenlabrada,1.73,3.25,4.5,2.63,1.44,2.63,1.44,D,H,H
11,AI_LAY_AWAY_RETORNOS,07/04/2024,11:30,PORTUGAL - LIGA PORTUGAL,Chaves,Portimonense,2.15,3.4,3.4,2.08,1.73,1.77,1.92,H,A,A
12,AI_LAY_AWAY_RETORNOS,07/04/2024,11:45,NETHERLANDS - EERSTE DIVISIE,Roda JC,VVV Venlo,1.65,4.2,5.0,1.57,2.35,1.62,2.2,H,H,H
13,AI_LAY_AWAY_RETORNOS,07/04/2024,12:30,POLAND - EKSTRAKLASA,Legia Warsaw,Jagiellonia Bialystock,1.85,3.6,4.0,1.7,2.1,1.62,2.2,A,D,H
14,AI_LAY_AWAY_RETORNOS,07/04/2024,14:00,SPAIN - PRIMERA RFEF,Barcelona B,Arenteiro,1.65,3.4,5.0,2.1,1.7,2.0,1.73,D,H,H
15,AI_LAY_AWAY_RETORNOS,07/04/2024,14:00,ARGENTINA - PRIMERA NACIONAL,San Miguel,Tristan Suarez,2.05,2.88,3.75,2.88,1.4,2.25,1.57,H,A,A
16,AI_LAY_AWAY_RETORNOS,07/04/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Estudiantes de Caseros,Guillermo Brown,1.85,3.0,4.33,2.88,1.4,2.5,1.5,H,A,A
17,AI_LAY_AWAY_RETORNOS,07/04/2024,16:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Hazem,1.62,3.75,4.75,1.73,2.08,1.73,2.0,D,A,H
18,AI_LAY_AWAY_RETORNOS,07/04/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia Jujuy,Alvarado,1.91,3.0,4.33,2.6,1.48,2.25,1.57,H,A,A
19,AI_LAY_AWAY_RETORNOS,07/04/2024,17:00,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Jorge Wilstermann,1.75,3.4,4.0,2.05,1.75,1.91,1.8,H,D,D
20,AI_LAY_AWAY_RETORNOS,07/04/2024,17:00,ARGENTINA - PRIMERA NACIONAL,Atletico Mitre,CA Guemes,2.1,2.8,3.6,3.1,1.36,2.5,1.5,H,A,A
21,AI_LAY_AWAY_RETORNOS,07/04/2024,18:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Puntarenas FC,2.15,3.2,3.5,2.25,1.62,1.91,1.8,H,H,A
22,AI_LAY_AWAY_RETORNOS,07/04/2024,18:00,ARGENTINA - PRIMERA NACIONAL,Estudiantes Rio Cuarto,Gimnasia Mendoza,2.15,2.8,3.6,3.1,1.36,2.5,1.5,H,A,A
23,AI_LAY_AWAY_RETORNOS,07/04/2024,18:10,ARGENTINA - PRIMERA NACIONAL,Atletico Rafaela,Defensores de Belgrano,1.95,3.2,3.75,2.7,1.44,2.25,1.57,H,A,A
24,AI_LAY_AWAY_RETORNOS,07/04/2024,18:30,CHILE - PRIMERA DIVISION,Coquimbo Unido,Cobreloa,2.1,3.5,3.5,1.98,1.88,1.73,2.0,H,A,A
25,AI_LAY_AWAY_RETORNOS,07/04/2024,19:00,BOLIVIA - DIVISION PROFESIONAL,Universitario de Vinto,Always Ready,2.05,3.4,3.6,2.1,1.7,1.83,1.83,H,D,D
