Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,11/11/2023,12:00,SCOTLAND - LEAGUE TWO,Elgin City,Bonnyrigg Rose,3.4,3.3,1.95,1.8,1.67,2.1,1.02,1.36,1.22,5.0,1.14
