,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,01/10/2023,04:30,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Gwangju FC,2.6,3.2,2.7,2.05,1.8,1.91,1.06,1.44,1.33,8.0,1.08
2,01/10/2023,07:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Dep. La Coruna,4.0,3.1,1.85,2.4,2.2,1.62,1.08,1.53,1.44,8.5,1.05
3,01/10/2023,09:00,ITALY - SERIE C,Juventus U23,Torres,2.9,2.82,2.62,3.0,2.4,1.5,1.15,1.72,1.7,9.25,1.03
4,01/10/2023,11:00,SERBIA - SUPER LIGA,Radnik,Javor,2.18,3.15,3.3,2.25,1.95,1.75,1.09,1.53,1.42,6.8,1.07
5,01/10/2023,11:00,ALBANIA - SUPERLIGA,Skenderbeu,Partizani,4.45,3.15,1.75,2.25,2.14,1.67,1.06,1.52,1.43,8.4,1.04
6,01/10/2023,11:15,ITALY - SERIE C,Virtus Francavilla,Giugliano,1.7,3.5,4.9,2.07,2.02,1.72,1.08,1.5,1.37,6.2,1.09
7,01/10/2023,12:00,GHANA - PREMIER LEAGUE,Great Olympics,Bibiani Gold Stars,1.9,3.0,4.05,2.54,2.23,1.62,1.08,1.57,1.5,9.1,1.03
8,01/10/2023,12:00,SERBIA - SUPER LIGA,Napredak,Partizan,6.4,4.05,1.47,1.82,1.93,1.78,1.05,1.39,1.27,5.0,1.14
9,01/10/2023,12:15,MALTA - PREMIER LEAGUE,Gudja,Gzira,3.85,3.55,1.82,1.93,1.82,1.78,1.04,1.4,1.3,6.5,1.08
10,01/10/2023,12:30,SWEDEN - ALLSVENSKAN,Mjallby,Varnamo,2.3,3.3,3.2,2.1,1.91,1.91,1.07,1.44,1.36,8.0,1.08
11,01/10/2023,13:30,ITALY - SERIE C,Benevento,Crotone,2.22,3.1,3.3,2.32,1.98,1.75,1.1,1.55,1.44,7.0,1.07
12,01/10/2023,14:15,MOROCCO - BOTOLA PRO,Youssoufia Berrechid,Mouloudia Oujda,2.2,2.88,3.2,2.5,2.0,1.65,1.06,1.55,1.47,9.3,1.01
13,01/10/2023,15:45,BRAZIL - SERIE B,Vila Nova FC,Chapecoense-SC,1.7,3.2,5.7,2.6,2.42,1.5,1.12,1.62,1.55,8.0,1.05
14,01/10/2023,16:00,BRAZIL - SERIE A,Cruzeiro,America MG,1.67,3.8,5.0,1.9,1.91,1.91,1.05,1.36,1.29,6.0,1.13
15,01/10/2023,16:30,PORTUGAL - LIGA PORTUGAL 2,Leiria,Tondela,1.85,3.25,4.0,2.13,1.83,1.83,1.06,1.44,1.33,8.0,1.08
16,01/10/2023,17:20,PERU - LIGA 1,AD Cantolao,ADT Tarma,5.25,3.75,1.62,1.7,1.73,2.0,1.04,1.33,1.2,5.0,1.17
17,01/10/2023,20:15,PANAMA - LPF,Deportivo Universitario,Plaza Amador,2.92,3.05,2.37,2.2,1.91,1.7,1.07,1.5,1.42,9.0,1.03
