,Entrada,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,N1,N2,N3
1,AI_LAY_AWAY_RETORNOS,31/01/2024,00:00,MEXICO - LIGA MX,Santos Laguna,Puebla,1.67,4.0,4.5,1.6,2.3,1.62,2.2,H,D,A
2,AI_LAY_AWAY_RETORNOS,31/01/2024,00:05,MEXICO - LIGA MX,Guadalajara,Toluca,2.05,3.5,3.5,1.88,1.98,1.7,2.05,H,D,A
3,AI_LAY_AWAY_RETORNOS,31/01/2024,11:00,INDIA - ISL,Jamshedpur,North East Utd,2.0,3.5,3.25,1.73,2.08,1.62,2.2,D,H,A
4,AI_LAY_AWAY_RETORNOS,31/01/2024,14:45,BELGIUM - JUPILER PRO LEAGUE,Charleroi,Eupen,1.67,3.8,4.75,1.8,2.0,1.8,1.95,H,D,H
5,AI_LAY_AWAY_RETORNOS,31/01/2024,16:30,ENGLAND - PREMIER LEAGUE,Tottenham,Brentford,1.65,4.2,4.75,1.5,2.5,1.53,2.38,D,D,H
6,AI_LAY_AWAY_RETORNOS,31/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Lugano,Grasshoppers,1.75,4.0,4.2,1.62,2.25,1.62,2.2,D,H,H
7,AI_LAY_AWAY_RETORNOS,31/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,St. Gallen,Servette,2.05,3.8,3.3,1.53,2.4,1.44,2.63,D,H,H
8,AI_LAY_AWAY_RETORNOS,31/01/2024,16:30,SWITZERLAND - SUPER LEAGUE,Zurich,Lausanne,1.8,3.8,4.33,1.85,2.0,1.73,2.0,D,H,H
9,AI_LAY_AWAY_RETORNOS,31/01/2024,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Defensa y Justicia,CA Platense,2.15,3.1,3.8,2.7,1.44,2.25,1.57,H,A,H
10,AI_LAY_AWAY_RETORNOS,31/01/2024,17:15,ENGLAND - PREMIER LEAGUE,Liverpool,Chelsea,1.55,4.5,5.25,1.44,2.7,1.53,2.38,D,D,H
11,AI_LAY_AWAY_RETORNOS,31/01/2024,18:00,COLOMBIA - PRIMERA A,Deportivo Pereira,Deportivo Pasto,1.95,3.2,4.2,2.4,1.53,2.1,1.67,A,A,H
12,AI_LAY_AWAY_RETORNOS,31/01/2024,20:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Racing Club,Tigre,1.85,3.3,4.5,2.6,1.48,2.25,1.57,H,A,H
13,AI_LAY_AWAY_RETORNOS,31/01/2024,22:00,MEXICO - LIGA MX,Pachuca,Atlas,1.83,3.6,4.5,1.93,1.93,1.8,1.95,H,D,A
