Nº,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,26/05/2024,10:00,POLAND - DIVISION 1,S. Rzeszow,Polonia Warszawa,3.2,4.0,1.8,1.5,1.5,2.5,1.02,1.25,1.14,3.75,1.25
2,26/05/2024,10:00,ARMENIA - PREMIER LEAGUE,Alashkert,Ararat-Armenia,4.45,3.4,1.7,1.98,1.94,1.82,1.03,1.42,1.33,6.95,1.05
3,26/05/2024,12:30,IVORY COAST - LIGUE 1,ASI d'Abengourou,Stade d'Abidjan,6.2,3.3,1.55,2.0,2.28,1.6,1.05,1.45,1.34,6.3,1.08
4,26/05/2024,13:30,BELGIUM - JUPILER PRO LEAGUE,Antwerp,Anderlecht,3.8,3.5,1.75,1.73,1.7,2.05,1.04,1.33,1.22,5.5,1.14
5,26/05/2024,14:30,BULGARIA - PARVA LIGA,Lok. Plovdiv,CSKA Sofia,4.0,4.0,1.75,1.5,1.5,2.5,1.02,1.25,1.14,3.75,1.25
6,26/05/2024,15:30,PARAGUAY - PRIMERA DIVISION,Ameliano,Libertad Asuncion,5.25,3.75,1.55,1.85,1.83,1.83,1.05,1.36,1.25,6.0,1.13
