,Date,Time,League,Home,Away,Odd_H,Odd_A,Odd_D,Odd_CS_0x1_Lay,IDMercado_Correct_Score
1,2026-05-27,12:00:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Gandzasar Kapan,1.2,17.5,7.6,85.0,1.2586391
2,2026-05-27,12:00:00,ARMENIA - PREMIER LEAGUE,Urartu,Noah,5.5,1.65,3.9,9.0,1.2586111
3,2026-05-27,12:00:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Van,1.26,11.5,5.9,110.0,1.258611
