Nº,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDIA - I-LEAGUE,02/11/2023,05:30,Delhi FC,Rajasthan United,1.87,3.4,3.85
2,ARMENIA - PREMIER LEAGUE,02/11/2023,07:00,Pyunik Yerevan,Van,1.11,6.8,16.5
3,INDONESIA - LIGA 1,02/11/2023,09:00,Borneo,Persik Kediri,1.45,4.4,5.7
4,ARMENIA - PREMIER LEAGUE,02/11/2023,11:00,Ararat-Armenia,BKMA,1.21,5.3,10.5
5,QATAR - QSL,02/11/2023,11:30,Al-Sadd,Al Markhiya,1.11,7.9,19.0
6,GHANA - PREMIER LEAGUE,02/11/2023,12:00,Accra Lions,Heart of Lions,1.78,3.05,4.5
7,BAHRAIN - PREMIER LEAGUE,02/11/2023,13:00,Al Riffa,Al-Shabbab,1.47,4.05,6.7
