,League,Date,Time,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A
1,INDONESIA - LIGA 1,29/02/2024,09:00,Bali United,Persis Solo,1.65,3.95,4.3
2,QATAR - QSL,29/02/2024,14:00,Al Wakra,Al Markhiya,1.26,5.7,9.0
3,QATAR - QSL,29/02/2024,14:00,Al Ahli Doha,Umm-Salal,2.18,3.85,2.75
4,SOUTH AMERICA - COPA LIBERTADORES,29/02/2024,19:00,EL Nacional (Ecu),Sportivo Trinidense (Par),1.4,4.5,6.0
