,Date,Time,League,Home,Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Over05,HT_Odd_Over05,FT_Odd_Over15,FT_Odd_Over45,FT_Odd_Under45
1,16/03/2024,02:00,AUSTRALIA - A-LEAGUE,Brisbane Roar,Macarthur FC,1.8,4.33,3.8,1.36,1.4,2.75,1.02,1.2,1.11,3.2,1.36
2,16/03/2024,08:40,POLAND - DIVISION 1,Termalica B-B.,R. Rzeszow,1.55,4.0,4.75,1.62,1.73,2.0,1.03,1.3,1.18,4.5,1.18
3,16/03/2024,09:30,ENGLAND - PREMIER LEAGUE,Arsenal,Chelsea,1.57,4.0,5.5,1.53,1.62,2.2,1.03,1.25,1.17,4.33,1.22
4,16/03/2024,09:30,ESTONIA - MEISTRILIIGA,Narva,Tammeka,2.15,3.3,2.92,1.7,1.6,2.27,10.5,1.34,1.21,5.05,1.12
5,16/03/2024,10:30,AUSTRIA - 2. LIGA,Kapfenberg,Sturm Graz (Am),1.62,3.85,4.85,1.7,1.7,2.02,1.04,1.35,1.23,4.45,1.17
6,16/03/2024,11:00,NETHERLANDS - TWEEDE DIVISIE,AFC,De Treffers,2.6,3.75,2.3,1.55,1.5,2.25,1.02,1.28,1.15,3.65,1.19
7,16/03/2024,11:00,POLAND - EKSTRAKLASA,Radomiak Radom,Jagiellonia,2.7,3.4,2.5,1.8,1.62,2.2,1.04,1.36,1.22,5.5,1.14
8,16/03/2024,11:00,NETHERLANDS - TWEEDE DIVISIE,Rijnsburgse Boys,Jong Sparta Rotterdam,2.15,3.75,2.77,1.5,1.45,2.37,1.01,1.23,1.13,3.4,1.23
17,16/03/2024,12:00,ENGLAND - LEAGUE ONE,Port Vale,Oxford Utd,3.5,3.25,2.2,2.05,1.8,1.95,1.06,1.44,1.3,7.0,1.1
16,16/03/2024,12:00,ENGLAND - LEAGUE TWO,MK Dons,Crewe,1.91,3.6,4.0,1.73,1.67,2.1,1.04,1.33,1.22,5.5,1.14
15,16/03/2024,12:00,ENGLAND - PREMIER LEAGUE,Burnley,Brentford,3.25,3.6,2.15,1.8,1.62,2.2,1.05,1.33,1.25,5.5,1.14
14,16/03/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Crusaders,Coleraine,1.75,3.85,4.1,1.78,1.75,1.95,1.05,1.37,1.26,4.85,1.14
13,16/03/2024,12:00,SCOTLAND - LEAGUE ONE,Edinburgh City,Alloa,8.0,6.5,1.22,1.44,1.81,1.95,1.01,1.21,1.11,3.42,1.25
12,16/03/2024,12:00,SCOTLAND - LEAGUE ONE,Montrose,Annan,1.73,3.6,4.2,1.62,1.62,2.2,1.01,1.3,1.2,4.33,1.2
11,16/03/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Glentoran,3.5,3.75,1.9,1.53,1.5,2.42,1.03,1.3,1.17,3.7,1.24
10,16/03/2024,12:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Glenavon,1.33,5.0,7.9,1.6,1.95,1.75,1.03,1.31,1.19,4.0,1.2
9,16/03/2024,12:00,ENGLAND - PREMIER LEAGUE,Manchester Utd,Sheffield Utd,1.33,5.5,8.0,1.6,1.95,1.8,1.03,1.22,1.2,4.5,1.2
18,16/03/2024,12:45,BULGARIA - PARVA LIGA,Ludogorets,Lok. Sofia,1.1,9.5,26.0,1.4,2.63,1.44,1.02,1.2,1.11,3.25,1.33
19,16/03/2024,13:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Dinamo Batumi,3.1,3.2,2.1,1.8,1.69,2.11,1.02,1.37,1.26,5.7,1.11
20,16/03/2024,14:30,ENGLAND - PREMIER LEAGUE,Fulham,Tottenham,3.5,3.8,1.95,1.48,1.44,2.63,1.03,1.25,1.14,3.75,1.29
21,16/03/2024,14:30,SPAIN - LALIGA2,R. Oviedo,Racing Santander,1.73,3.5,5.25,2.05,1.91,1.8,1.06,1.44,1.33,8.0,1.08
22,16/03/2024,15:00,ECUADOR - LIGA PRO,Mushuc Runa,Imbabura,1.85,3.3,4.33,2.1,1.91,1.8,1.07,1.44,1.33,8.0,1.08
23,16/03/2024,15:30,QATAR - QSL,Umm-Salal,Al Wakra,4.1,3.8,1.75,1.57,1.55,2.3,1.04,1.31,1.19,3.85,1.22
24,16/03/2024,16:30,SWITZERLAND - SUPER LEAGUE,Lugano,Yverdon,1.57,4.33,5.5,1.53,1.62,2.2,1.03,1.29,1.17,4.0,1.22
25,16/03/2024,17:00,USA - USL CHAMPIONSHIP,Memphis,Indy Eleven,1.98,3.45,3.55,1.75,1.65,2.12,1.05,1.38,1.25,4.7,1.15
26,16/03/2024,21:00,USA - USL CHAMPIONSHIP,Las Vegas Lights,FC Tulsa,2.22,3.3,3.05,1.72,1.57,2.25,1.05,1.37,1.24,4.55,1.16
